id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording,temporal_resolution,units_of_measurement,water_type,keyterms
sb4,113,,,34.5667,-119.9694,"Lat. 34°34'00"", long. 119°58'10"" at 6-foot road culvert about 1.0 mile south of Highway 150.",,"UNNAMED CREEK, TRIBGARY TO SANTA YNEZ RIVER AT HARVEY RANCH",,Santa Barbara County,10/22/1948-04/21/1949,Variable; measurements taken on specific dates,"['Second-feet', 'Gals. per min.']",Stream Discharge,"['Measuring site in natural channel', 'Diversions above from springs', 'Discharge']"
sb4,114,,,34.580556,-119.972222,"Highway 150, about 200 yards west of Ohio Oil Company Road",[],Unnamed Tributary to Santa Ynez River,,Santa Barbara County,11/18/1948-04/19/1949,Variable (between dates),"{'Discharge': ['Second-feet', 'Gals. per min.']}",Stream Discharge,"['stream channel', 'culvert', 'discharge']"
sb4,115,,,34.5388889,-119.9777778,About 3.2 miles south of Highway 150 near oil well,[],HILTON CANYON CREEK,Unknown,San Luis Obispo County,11/18/1948-04/20/1949,Variable (based on recorded dates),"{'Discharge': ['Second-feet', 'Gals. per min.']}",Stream Discharge,"['Measuring site', 'natural stream channel', 'Discharge']"
sb4,116,,,34.547222,-119.947222,"Lat. 34°32'50"", long. 119°56'50""",[],J. V. Crawford Spring,,Imperial County,10/25/1948-04/20/1949,Variable intervals between recordings,"{'Discharge_Second_Foot': 'second-feet', 'Gallons_Per_Minute': 'gals per min'}",Springs,"['Seeps', 'creek bed', 'discharge']"
sb4,117,,,34.5861,-119.9861,Highway 150,[],HILTON CANYON CREEK AT HIGHWAY 150,,Imperial County,03/08/1949-04/19/1949,Variable (only specific dates given),"['Second-feet', 'Gals. per min.']",Stream Discharge,"['Measuring site', 'natural stream channel', 'diversion']"
sb4,117,,,34.5789,-119.9889,,[],SPRING - J. V. CRAWFORD,,Imperial County,10/28/1948-04/19/1949,Variable (specific dates given),"['Second-feet', 'Gals. per min.']",Springs,"['seep', 'hillside', 'discharge']"
sb4,118,,,34.5388889,-120.0083333,G. Walska Fish pond about 0.8 mile northeast of El Capitan Lodge,[],Won's Creek at G. Walska Fish Pond,Kern County,Kern County,01/27/1949-03/28/1949,Variable (specific dates provided),"['Second-feet', 'Gals. per min.']",Stream Discharge,"['overflow pipe', 'fish pond', 'natural stream channel']"
sb4,119,34.536111,-120.013889,34.536111,-120.013889,Side of canyon near Highway 150,[],SPRING - MADAME GANNA WALSKA,,"Kern County, California",12/07/1948-03/28/1949,Variable,"['Second-feet', 'Gals. per min.']",Springs,"['Seeps', 'small dam', 'creek']"
sb4,119,34.583333,-120.011111,34.583333,-120.011111,Highway 150 near Ganna Walska's El Capitan Lodge,[],WONS CREEK AT HIGHWAY 150,,"Kern County, California",,Unknown,"['Second-feet', 'Gals. per min.']",Stream Discharge,"['natural stream channel', 'measuring site', 'diversions']"
sb4,120,,,34.558333,-120.019444,"Lat. 34°33'30"", long. 120°01'10""",[],Spring - J. V. Crawford,Tehama County,,10/25/1948-04/19/1949,Variable (based on measurement dates),"['Second-feet', 'Gals. per min.']",Springs,"['Seepage', 'uncurbed pool', 'valley', 'hillside']"
sb4,121,,,34.55556,-120.02222,"Lat. 34°33'20"", long. 120°01'20""",[],SPRING - J. V. CRAWFORD,,Kern County,10/02/1948-04/19/1949,Approximately 1-2 months,"['Second-feet', 'Gals. per min.']",Springs,"['Peepage', 'uncurbed pool', 'hillside']"
sb4,121,,,34.55556,-120.025,"Lat. 34°33'20"", long. 120°01'30""",[],SPRING - J. V. CRAWFORD,,Kern County,10/25/1948-04/19/1949,Approximately 1-2 months,"['Second-feet', 'Gals. per min.']",Springs,"['Seepage', 'uncurbed pool', 'alluvium', 'hillside']"
sb4,122,,,34.561111,-120.027778,"Lat. 34°33'40"", long. 120°01'40""",,J. V. Crawford,Unknown,Kern County,10/25/1948-04/19/1949,Variable intervals (dates not consistent),"['Second-feet', 'als. per min.']",Springs,"['Spring', 'Discharge', 'Wood-curbed spring', 'Side canyon']"
sb4,123,,,34.5638889,-120.0277778,"About 1.7 miles south of Highway 150, near Lat. 34°33'50"", long. 120°01'40""",[],SAN LUCAS CREEK BELOW SPRING #149,San Luis Obispo County,,04/19/1949-04/19/1949,Single measurement,"['Second-feet', 'Gals. per min.']",Springs,"['Spring #149', 'No flow']"
sb4,123,,,34.5694444,-120.0527778,"Wood-curbed pool on hillside, near Lat. 34°34'10"", long. 120°03'10""",[],SPRING - RANCHO JUAN Y LOLITA,San Luis Obispo County,,12/03/1948-04/08/1949,2 days (Feb 1 to Apr 8),"['Second-feet', 'Gals. per min.']",Springs,"['Wood-curbed pool', 'pipe union']"
sb4,124,,,34.555556,-120.055556,about 1.3 miles east of Refugio Pass Road,,"East Fore, Cuicat Creek",Unknown,San Luis Obispo County,,,"['Second-feet', 'Gals. per min.']",Stream Discharge,"['measuring site', 'outcrop', 'natural stream channel']"
sb4,124,,,34.558333,-120.058333,,,Spring - Ranch Juan Y Lolita,Unknown,San Luis Obispo County,02/01/1949-04/08/1949,"Specific dates provided (Feb. 1, 1949; Apr. 8)","['Second-feet', 'Gals. per min.']",Springs,"['Seep', 'small side canyon', 'stock drink']"
sb4,127,34.9,-120.1,,,"Painted Cave Area to Refugio Pass, Santa Barbara County",[],Etienne Lejeune - Uneurbed pool,Santa Barbara County,Santa Barbara County,06/01/1948-02/28/1949,From June 1948 through February 1949,"{'Altitude': 'Feet', 'Discharge': 'gpm (gallons per minute)'}",Springs,"['Uneurbed pool', 'falls is greek bed', 'Don., Irr.', 'Discharge measured']"
sb4,127,34.9,-120.1,,,"Painted Cave Area to Refugio Pass, Santa Barbara County",[],Etienne Lejeune - Seeps in stream channel,Santa Barbara County,Santa Barbara County,06/01/1948-02/28/1949,From June 1948 through February 1949,"{'Altitude': 'Feet', 'Discharge': 'gpm (gallons per minute)'}",Springs,"['Seeps in stream channel', 'Dam., Irr.', 'Discharge measured']"
sb4,127,34.9,-120.1,,,"Painted Cave Area to Refugio Pass, Santa Barbara County",[],Painted Cave Mutual Water Company - Commented pool on sandstone ledge,Santa Barbara County,Santa Barbara County,06/01/1948-02/28/1949,From June 1948 through February 1949,"{'Altitude': None, 'Discharge': 'gpm (gallons per minute)'}",Springs,"['Commented pool on sandstone ledge', 'Done (Supplies about 30 families.)']"
sb4,127,34.9,-120.1,,,"Painted Cave Area to Refugio Pass, Santa Barbara County",[],A. C. Postal - Cemented pool in alluvium on creek bed,Santa Barbara County,Santa Barbara County,06/01/1948-02/28/1949,From June 1948 through February 1949,"{'Altitude': None, 'Discharge': None}",Springs,"['Cemented pool in alluvium', 'Dome']"
sb4,127,34.9,-120.1,,,"Painted Cave Area to Refugio Pass, Santa Barbara County",[],"E. T. Ograp - Uncontroll of seepage from side, sandstone ledge",Santa Barbara County,Santa Barbara County,06/01/1948-02/28/1949,From June 1948 through February 1949,"{'Altitude': 'Feet', 'Discharge': 'gpm (gallons per minute)'}",Springs,"['Uncontroll of seepage', 'Feb. discharge measured']"
sb4,127,34.9,-120.1,,,"Painted Cave Area to Refugio Pass, Santa Barbara County",[],Can Muckels - Seeps in landslide on valley side,Santa Barbara County,Santa Barbara County,06/01/1948-02/28/1949,From June 1948 through February 1949,"{'Altitude': 'Feet', 'Discharge': 'gpm (gallons per minute)'}",Springs,"['Seeps in landslide', 'Dom.', 'Discharge at and tile pipe']"
sb4,129,34.6667,-120.3333,,,"Valley side, Santa Ynez Mountains",[],Sen Buckels,Santa Barbara County,Santa Barbara County,06/19/1946-02/10/1952,6 years (June 1946 to June 1952),"['mm', '']",Springs,"['seep', 'bottling']"
sb4,129,34.6667,-120.3333,,,Bricked pool on sandstone ledge in creek bottom,[],Poster Glen Park,Santa Barbara County,Santa Barbara County,07/19/1946-02/10/1950,3 years (July 1946 to February 1950),"['mm', '']",Springs,"['park', 'grounds']"
sb4,129,34.6667,-120.3333,,,Stone-constructed pool in alluvium on hillside,[],Elmoven filling,Santa Barbara County,Santa Barbara County,06/16/1948-02/16/1950,2 years (June 1948 to February 1950),"['mm', '']",Springs,"['filling', 'stock', 'irrigation']"
sb4,129,34.6667,-120.3333,,,Dug pit in alluvial wash below sandstone ledge,[],Tom Kicers,Santa Barbara County,Santa Barbara County,06/18/1948-02/16/1950,2 years (June 1948 to February 1950),"['mm', '']",Springs,['dug pit']
sb4,129,34.6667,-120.3333,,,Stone-curbed pool in alluvium on hillside,[],Fred J. Vandover and John Fredericks,Santa Barbara County,Santa Barbara County,07/30/1948-02/16/1950,2 years (July 1948 to February 1950),"['mm', '']",Springs,['don.']
sb4,129,34.6667,-120.3333,,,Wood-surbed seep in alluvium of creek bed,[],Sen Merces Trout Club,Santa Barbara County,Santa Barbara County,07/30/1948-02/10/1950,2 years (July 1948 to February 1950),"['mm', '']",Springs,"['trout club', 'donation', 'irrigation']"
sb4,129,34.6667,-120.3333,,,Four wood-surbed seep in alluvial wash on hillside,[],Sen Merces Trout Club,Santa Barbara County,Santa Barbara County,07/30/1948-02/10/1950,2 years (July 1948 to February 1950),"['mm', '']",Springs,"['trout club', 'donation']"
sb4,129,34.6667,-120.3333,,,Cemented pool in sandstone from creek beds water fractures,[],Rishi Singh Greywell,Santa Barbara County,Santa Barbara County,06/17/1946-02/10/1950,3 years (June 1946 to February 1950),"['mm', '']",Springs,['don.']
sb4,129,34.6667,-120.3333,,,Open pools in alluvium of creek bed,[],Golden West Estates,Santa Barbara County,Santa Barbara County,06/18/1946-02/17/1950,3 years (June 1946 to February 1950),"['mm', '']",Springs,"['estates', 'donation', 'stock', 'irrigation']"
sb4,129,34.6667,-120.3333,,,Cave in sandstone beds,[],A. Armando,Santa Barbara County,Santa Barbara County,10/18/1946-02/23/1950,3 years (October 1946 to February 1950),"['mm', '']",Springs,['stock']
sb4,129,34.6667,-120.3333,,,Tunnel in hillside sandstone beds nearly vertical,[],A. Armando,Santa Barbara County,Santa Barbara County,10/18/1948-02/23/1950,2 years (October 1948 to February 1950),"['mm', '']",Springs,['donation']
sb4,129,34.6667,-120.3333,,,Open pit in alluvial wet on hillside,[],Server State (Estimated),Santa Barbara County,Santa Barbara County,10/19/1946-02/23/1950,2 years (October 1946 to February 1950),"['mm', '']",Springs,['irrigation']
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Spring 31,Santa Barbara County,,06/23/1948-02/23/1950,Various dates between June 1948 and February 1950,"{'Altitude': 'feet', 'Hardness': 'grains per gallon'}",Springs,"['spring', 'deposits']"
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Spring 32,Santa Barbara County,,07/23/1948-02/23/1949,Various dates between July 1948 and February 1949,"{'Altitude': 'feet', 'Hardness': 'grains per gallon'}",Springs,"['pipeline', 'storage tank']"
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Spring 34,Santa Barbara County,,07/20/1948-02/18/1949,Various dates between July 1948 and February 1949,"{'Altitude': 'feet', 'Hardness': 'grains per gallon'}",Springs,"['spring flow', 'pipeline']"
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Spring 35,Santa Barbara County,,07/29/1948-02/18/1949,Various dates between July 1948 and February 1949,"{'Altitude': None, 'Hardness': 'grains per gallon'}",Springs,"['spring flow', 'pipeline']"
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Spring 36,Santa Barbara County,,07/22/1948-02/17/1949,Various dates between July 1948 and February 1949,"{'Altitude': 'feet', 'Hardness': 'grains per gallon'}",Springs,"['reservoir', 'settling box']"
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Spring 37 (Ellwood De ries),Santa Barbara County,,08/17/1948-08/17/1948,"Single date of August 17, 1948",{},Not Water Related,['evaporation']
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Spring 39 (Ellwood De ries),Santa Barbara County,,08/10/1948-02/17/1949,Various dates between August 1948 and February 1949,{'Hardness': 'grains per gallon'},Not Water Related,"['pipeline', 'diversion']"
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Spring 40 (Ellwood De ries),Santa Barbara County,,08/16/1948-02/17/1949,Various dates between August 1948 and February 1949,{'Hardness': 'grains per gallon'},Springs,['settling box']
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Spring 42 (Ellwood De ries),Santa Barbara County,,08/17/1948-08/17/1948,"Single date of August 17, 1948",{'Hardness': 'grains per gallon'},Not Water Related,['watering trough']
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Spring 43 (Ellwood De ries),Santa Barbara County,,08/18/1948-02/17/1949,Various dates between August 1948 and February 1949,{},Not Water Related,['surface discharge']
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Spring 44 (Ellwood De ries),Santa Barbara County,,08/18/1948-02/17/1949,Various dates between August 1948 and February 1949,{'Hardness': 'grains per gallon'},Springs,"['spring', 'line']"
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Spring 47 (L. S. trayfue State),Santa Barbara County,,01/17/1949-01/17/1949,"Single date of January 17, 1949",{},Springs,['settling box']
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Spring 51 (W. E. Foods),Santa Barbara County,,11/10/1948-11/10/1948,"Single date of November 10, 1948",{},Springs,"['pipeline', 'reservoir']"
sb4,131,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Seepage near CAFFIN oakyon - montals side above tunnel,Santa Barbara County,,11/10/1948-11/10/1948,"Single date of November 10, 1948",{},Springs,"['pipeline', 'tunnel']"
sb4,133,,,,,Santa Yes Mountains (Painted Cave Area to Refugio Pass),[],Springs in Santa Barbara County,Santa Barbara County,,June 1948 through February 2000,"Varies by spring, with some dates spanning from 1940 to 1949","['Fahrenheit', 'Celsius', 'Hardness']",Springs,"['spring box', 'seeps', 'uncovered seep']"
sb4,133,,,,,Uncovered seep in narrow valley on hillside,[],Spring owned by W. Woods,Santa Barbara County,,18-Nov-40,"Recorded on Nov 18, 1940",['Hardness'],Springs,['stock']
sb4,133,,,,,Large uncurbed spring box in greek bed,[],Spring owned by W. Le,Santa Barbara County,,,Recorded on an unspecified date (referred to as 'do.'),"['Fahrenheit', 'Hardness']",Springs,['net used']
sb4,133,,,,,Tunnel driven 30 ft into hillside,[],Spring owned by Russell E. Doty,Santa Barbara County,,"Dec 13, 1940 - Jan 10, 1949","Recorded on Dec 13, 1940 and Jan 10, 1949",['Hardness'],Springs,"['storage', 'don.']"
sb4,133,,,,,"Uncurbed seeps in small valley, west side Las Tepa Creek",[],Spring owned by ella Land Company,Santa Barbara County,,23-Feb-40,"Recorded on Feb 23, 1940",['Hardness'],Springs,['net used']
sb4,133,,,,,"Wood-curbed spring box, east side of Las Tepus Creek at foot assistance bluff",[],Spring owned by Edwards State,Santa Barbara County,,,Recorded on an unspecified date (referred to as 'dc.'),['Hardness'],Springs,"['don.', 'stock']"
sb4,133,,,,,Boulder area bad,[],Spring owned by Gile Land Company,Santa Barbara County,,"Nov 24, 1940 - Jan 10, 1949","Recorded on Nov 24, 1940 and Jan 10, 1949",['Hardness'],Springs,['not used']
sb4,133,,,,,Seepage at foot of section bluff,[],Spring owned by George M. Williams State,Santa Barbara County,,"Nov 16, 1940 - Jan 19, 1949","Recorded on Nov 16, 1940 and Jan 19, 1949",['Hardness'],Springs,['don.']
sb4,133,,,,,Assumed flow into natural pool on sandstone,[],Flow from narrow ravine at section,Santa Barbara County,,,Recorded in Nov 1940,['Hardness'],Springs,['stock']
sb4,133,,,,,Seepage into creek above diversion 143,[],Spring owned by Coverubles Estate,Santa Barbara County,,,Recorded on an unspecified date (referred to as 'do.'),['Hardness'],Springs,['don.']
sb4,133,,,,,"Pool at foot of 3-foot drop in creek bed, seepage into creek bed for 30 ft downstream",[],Pool owned by I. I. Forest Service,Santa Barbara County,,"Nov 17, 1948 - Jan n. 1949","Recorded on Nov 17, 1948 and Jan n. 1949","['Fahrenheit', 'Hardness']",Springs,['stock']
sb4,133,,,,,"Pool is hole - hillside, about 200 ft east of creek",[],Pool owned by I. I. Forest Service (second record),Santa Barbara County,,"Nov 17, 1940 - Jan 21, 1949","Recorded on Nov 17, 1940 and Jan 21, 1949",['Hardness'],Springs,['stock']
sb4,133,,,,,Pool is creek bottom on sandstone beds,[],Spring owned by Erro Estate,Santa Barbara County,,,Recorded from Nov to Jan (years unspecified),['Hardness'],Springs,['not used']
sb4,133,,,,,Seepage into uncurbed pool in BARROW valley - hillside,[],Seepage owned by George M. Williams State (second record),Santa Barbara County,,"Nov 17, 1940 - Jan a. 1949","Recorded on Nov 17, 1940 and Jan a. 1949",['Hardness'],Springs,['stock']
sb4,133,,,,,"Stone-curbed marsh, curbed seep, and minor uncurbed seeps in course of stream section bottom",[],Seepage owned by D. A. Sattler,Santa Barbara County,,,"Recorded on Aug 27, 1940 and Dec (year unspecified) 1948","['Fahrenheit', 'Hardness']",Springs,"['don.', 'stock', 'irrigation']"
sb4,135,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],D. As Sattler,Santa Barbara County,,08/27/1948-12/17/1948,"Approximately 4 months between readings (Aug. 27, 1948 - Dec. 17, 1948)","{'Temperature': '(°F.)', 'Other': '(apm)'}",Springs,"['seep', 'discharge', 'tank']"
sb4,135,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Formin De Pence,Santa Barbara County,,11/16/1948-01/27/1949,"Approximately 10 months between readings (Nov. 16, 1948 - Jan. 27, 1949)",{'Other': '(apm)'},Springs,"['well', 'water level']"
sb4,135,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Mrs. Florence Brown (1),Santa Barbara County,,11/08/1948-01/21/1949,"Approximately 14 months between readings (Nov. 8, 1948 - Jan. 21, 1949)",{'Other': '(apm)'},Springs,"['pool', 'line']"
sb4,135,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Saralegus Estate,Santa Barbara County,,11/08/1948-01/28/1949,"Approximately 14 months between readings (Nov. 8, 1948 - Jan. 28, 1949)",{'Other': '(apm)'},Springs,"['spring', 'flow']"
sb4,135,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],Mrs. Florence Brown (2),Santa Barbara County,,11/18/1948-01/21/1949,"Approximately 14 months between readings (Nov. 18, 1948 - Jan. 21, 1949)",{'Other': '(apm)'},Springs,"['tunnels', 'spring']"
sb4,135,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],John Gandolfo,Santa Barbara County,,11/09/1948-01/20/1949,"Approximately 14 months between readings (Nov. 9, 1948 - Jan. 20, 1949)",{'Other': '(apm)'},Springs,"['well', 'water']"
sb4,135,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],William Polis,Santa Barbara County,,12/2/1948,"Not applicable (Single date: Dec. 2, 1948)",{'Other': ''},Springs,"['seepage', 'vegetation']"
sb4,135,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],C. Dal Posse Alegria State,Santa Barbara County,,09/03/1948-01/21/1949,"Approximately 14 months between readings (Sep. 3, 1948 - Jan. 21, 1949)",{'Other': '(apm)'},Springs,"['seepage', 'discharge']"
sb4,135,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],John Alegria,Santa Barbara County,,1/20/1949,"Not applicable (Single date: Jan. 20, 1949)",{'Other': '(apm)'},Springs,"['hole', 'pipe line']"
sb4,135,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],M. F. Erro (1),Santa Barbara County,,12/04/1948-01/21/1949,"Approximately 13 months between readings (Dec. 4, 1948 - Jan. 21, 1949)",{'Other': '(apm)'},Springs,"['seep', 'stock trough']"
sb4,135,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],M. F. Erro (2),Santa Barbara County,,12/4/1948,"Not applicable (Single date: Dec. 4, 1948)",{'Other': '(apm)'},Springs,"['seepage', 'stock trough']"
sb4,135,,,,,"Painted Cave Area to Refugio Pass, Santa Barbara County, California",[],M. F. Erro (3),Santa Barbara County,,12/07/1948-01/21/1949,"Approximately 14 months between readings (Dec. 7, 1948 - Jan. 21, 1949)",{'Other': '(apm)'},Springs,"['spring', 'stock trough']"
sb4,137,34.75,-120.05,34.75,-120.05,"Painted Cave Area to Refugio Pass, Santa Yes Mountains",[],Tun Kinevan,Santa Barbara County,,06/16/1940-02/15/1000,1940-1949,,Springs,"['Open peel', 'alluvial veneer', 'sandstone']"
sb4,137,34.75,-120.05,34.75,-120.05,"Painted Cave Area to Refugio Pass, Santa Yes Mountains",[],Mrs. Nell K. Bean,Santa Barbara County,,06/16/1940-02/15/1000,1940-1949,,Springs,"['Seep', 'alluvial veneer', 'sandstone']"
sb4,137,34.75,-120.05,34.75,-120.05,"Painted Cave Area to Refugio Pass, Santa Yes Mountains",[],Mrs. Nell K. Bean (Covered Pool),Santa Barbara County,,06/18/1948-02/15/1949,1948-1949,,Springs,"['Covered pool', 'alluvial', 'sandstone']"
sb4,137,34.75,-120.05,34.75,-120.05,"Painted Cave Area to Refugio Pass, Santa Yes Mountains",[],Ten Kinevan,Santa Barbara County,,06/15/1948-02/16/1949,1948-1949,,Springs,"['Covered seep', 'alluvial veneer', 'sandstone']"
sb4,137,34.75,-120.05,34.75,-120.05,"Painted Cave Area to Refugio Pass, Santa Yes Mountains",[],"U.S. Forest Service, P.C. Bryce filing",Santa Barbara County,,06/17/1940-02/10/1949,1940-1949,,Springs,"['Plank-surbed', 'covered pool', 'alluvium']"
sb4,137,34.75,-120.05,34.75,-120.05,"Painted Cave Area to Refugio Pass, Santa Yes Mountains",[],Mary Kinevan,Santa Barbara County,,07/20/1948-02/15/1949,1948-1949,,Springs,"['Consent-curted seep', 'alluvium']"
sb4,137,34.75,-120.05,34.75,-120.05,"Painted Cave Area to Refugio Pass, Santa Yes Mountains",[],Mr. Adelaide Overington,Santa Barbara County,,06/24/1948-02/15/1949,1948-1949,,Springs,"['Seeps', 'landslide', 'valley side']"
sb4,137,34.75,-120.05,34.75,-120.05,"Painted Cave Area to Refugio Pass, Santa Yes Mountains",[],U.S. Forest Service (Not Used),Santa Barbara County,,08/19/1948-02/10/1949,1948-1949,,Springs,"['Somps', 'divise']"
sb4,137,34.75,-120.05,34.75,-120.05,"Painted Cave Area to Refugio Pass, Santa Yes Mountains",[],"U.S. Forest Service, P.C. Bryce filing (Another Entry)",Santa Barbara County,,08/19/1948-02/10/1949,1948-1949,,Springs,"['Soops', 'alluvium']"
sb4,137,34.75,-120.05,34.75,-120.05,"Painted Cave Area to Refugio Pass, Santa Yes Mountains",[],Irving Mills,Santa Barbara County,,06/25/1948-02/28/1949,1948-1949,,Springs,"['Seep', 'alluvium', 'shale']"
sb4,137,34.75,-120.05,34.75,-120.05,"Painted Cave Area to Refugio Pass, Santa Yes Mountains",[],Irving Mills (Another Entry),Santa Barbara County,,6/26/1948,1948,,Springs,"['Seep', 'alluvium']"
sb4,137,34.75,-120.05,34.75,-120.05,"Painted Cave Area to Refugio Pass, Santa Yes Mountains",[],S.A. Nash-Bouldan filing,Santa Barbara County,,2/16/1949,1949,,Springs,"['Seeps', 'alluvium']"
sb4,137,34.75,-120.05,34.75,-120.05,"Painted Cave Area to Refugio Pass, Santa Yes Mountains",[],As Dowling 6. Is part.,Santa Barbara County,,3/2/1940,1940,,Springs,"['Spring', 'drew']"
sb4,139,,,,,Painted Cave Area to Refugio Pass,[],"Wood-curbed spring box in drew, 4-inch horizontal well and two small seeps connected together",Santa Barbara County,,"Mar. 2, 1940",Various dates in 1940,"['°F.', '(c.o.)', 'Discharge']",Springs,"['Spring box', 'Discharge']"
sb4,139,,,,,Painted Cave Area to Refugio Pass,[],Wood-curted seep in alluvium in creek bed,Santa Barbara County,,"July 20, 1948-Dec. 26, 1940-Feb 3, 1940",Various dates from 1948 to 1940,"['PT', 'Discharge']",Springs,"['Seep', 'Discharge']"
sb4,139,,,,,Painted Cave Area to Refugio Pass,[],Two wood-aurbed seeps - valley side,Santa Barbara County,,"July no. 1940-Dec. 16, 1948-Feb 3, 1940",Various dates from 1940 to 1948,['Discharge'],Springs,"['Seeps', 'Discharge']"
sb4,139,,,,,Painted Cave Area to Refugio Pass,[],Wood-curted spring in billside,Santa Barbara County,,"Dec. 16, 1948-Feb. 7, 1940",Various dates from 1948 to 1940,['Discharge'],Springs,"['Spring', 'Discharge']"
sb4,139,,,,,Painted Cave Area to Refugio Pass,[],Seeps in alluvium ice copping terrace,Santa Barbara County,,"July 20, 1946-Dec. 16, 1948",Various dates from 1946 to 1948,['Discharge'],Springs,"['Seeps', 'Discharge']"
sb4,139,,,,,Painted Cave Area to Refugio Pass,[],Foo&-curbed *** in alludic capping terrace,Santa Barbara County,,"July 20, 1948-Dec. 16, 1948",Various dates from 1948,['Discharge'],Springs,"['Seepage', 'Discharge']"
sb4,139,,,,,Painted Cave Area to Refugio Pass,[],Brilled hole into anistone expense,Santa Barbara County,,"Dec. 16, 1940-Feb. 3, 1949",Various dates from 1940 to 1949,['Discharge'],Springs,"['Spring', 'Discharge']"
sb4,139,,,,,Painted Cave Area to Refugio Pass,[],Seopage is allowial fill in breck bed,Santa Barbara County,,"Oct. 21, 1948-Feb. 2, 1949",Various dates from 1948 to 1949,['Discharge'],Springs,"['Seepage', 'Discharge']"
sb4,139,,,,,Painted Cave Area to Refugio Pass,[],Plank-ourted peel in landalide on shale,Santa Barbara County,,"June 23, 1948-Feb. 3, 1949",Various dates from 1948 to 1949,['Discharge'],Springs,"['Peel', 'Discharge']"
sb4,139,,,,,Painted Cave Area to Refugio Pass,[],Cemented saep in alluvium,Santa Barbara County,,"June 23, 1948-Feb. 3, 1949",Various dates from 1948 to 1949,['Discharge'],Springs,"['Seep', 'Discharge']"
sb4,139,,,,,Painted Cave Area to Refugio Pass,[],Samps into ditch on hillside,Santa Barbara County,,"June 23, 1948-Feb. 3, 1949",Various dates from 1948 to 1949,['Discharge'],Springs,"['Seep', 'Discharge']"
sb4,139,,,,,Painted Cave Area to Refugio Pass,[],Peel in sandstone bed of side argen.,Santa Barbara County,,"Get. 25, 1948-Jac. 26, 1940",Various dates from 1948 to 1949,['Discharge'],Springs,"['Peel', 'Discharge']"
sb4,139,,,,,Painted Cave Area to Refugio Pass,[],Two connected curbed seep a en alluvial elope,Santa Barbara County,,"Date 21, 1948-Jan. 26, 1949",Various dates from 1948 to 1949,['Discharge'],Springs,"['Seep', 'Discharge']"
sb4,141,34.5606,-120,,,"Grown Eleven Ranch, Santa Barbara County, California",[],Seepage from alluvial fill collected in ditch on east bank of creek,Santa Barbara County,,20/06/1948-26/01/1949,1948-1949,['mg'],Springs,"['seepage', 'creek']"
sb4,141,34.5,-120.1,,,"4. V. Crewford, Santa Barbara County, California",[],Seeps in greek bad short distance above diversion dam,Santa Barbara County,,25/12/1940-26/01/1949,1940-1949,['mg'],Springs,"['seeps', 'diversion dam']"
sb4,141,34.47,-120.2,,,"Madame Ganna Walaka, Santa Barbara County, California",[],Wood-curbed seep on hillside,Santa Barbara County,,36/01/1946-27/01/1949,1946-1949,['mg'],Springs,"['wood-curbed', 'seep']"
sb4,141,34.49,-120.25,,,"Madame Ganna Walaka, Santa Barbara County, California",[],Seeps inside of canyon pounded by small desert rock creek,Santa Barbara County,,07/12/1948-27/01/1949,1948-1949,['mg'],Springs,"['seeps', 'canyon']"
