id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,data_source,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review
48072,45,,,34.4681,-118.6072,,[],Mint Canyon,Los Angeles County,,01/01/1945-12/31/1967,1945-1967,acre-feet per year,Underflow,"['Underflow at model boundaries', 'Mint Canyon']",main,48072_45,34.4681,-118.6072,,Underflow,1945,1967,"[1945, 1967]",EXACT_RANGE,,False
48072,45,,,34.4681,-118.6072,,[],Sand Canyon,Los Angeles County,,01/01/1945-12/31/1967,1945-1967,acre-feet per year,Underflow,"['Underflow at model boundaries', 'Sand Canyon']",main,48072_45,34.4681,-118.6072,,Underflow,1945,1967,"[1945, 1967]",EXACT_RANGE,,False
48072,45,,,34.4681,-118.6072,,[],South Fork Santa Clara River,Los Angeles County,,01/01/1945-12/31/1967,1945-1967,acre-feet per year,Underflow,"['Underflow at model boundaries', 'South Fork Santa Clara River']",main,48072_45,34.4681,-118.6072,,Underflow,1945,1967,"[1945, 1967]",EXACT_RANGE,,False
48072,45,,,34.4681,-118.6072,,[],Underflow at Los Angeles-Ventura County line,,Los Angeles County,01/01/1945-12/31/1967,1945-1967,acre-feet per year,Underflow,['Underflow at Los Angeles-Ventura County line'],main,48072_45,34.4681,-118.6072,,Underflow,1945,1967,"[1945, 1967]",EXACT_RANGE,,False
194,296,42.0,-119.5,,,"Great Basin region of Oregan County, California",[],OREGON BASIN LAKE,,"Oregan County, California (inferred based on document content)",09/01/1964-10/31/1963,Monthly measurements from September 1964 to October 1963,"{'pH': '', 'Specific_Conductance': 'micro siemens per meter at 25°C', 'Sodium_Absorption_Ratio': '', 'Hardness': 'mg/L as CaCO3', 'Dissolved_Solids': ['Tons per day', 'Parts per million'], 'Bohron': '', 'Nitrate': '', 'Fluoride': '', 'Chloride': 'mg/L', 'Sulfate': '', 'Carbonate': '', 'Bicarbonate': 'mg/L as HCO3-', 'Potassium': '', 'Sodium': 'mg/L', 'Magnesium': 'mg/L', 'Calcium': 'mg/L', 'Iron': '', 'Silica': 'mg/L', 'Discharge': 'cubic feet per second'}",Lake,"['OREGON BASIN LAKE', 'pH', 'Specific Conductance', 'Dissolved Solids']",main,194_296,42.0,-119.5,,Lake,1963,1964,"[1963, 1964]",EXACT_RANGE,,False
194,296,42.0,-119.5,,,"Great Basin region of Oregan County, California",[],LAKE SUMMER,,"Oregan County, California (inferred based on document content)",09/01/1964-10/31/1963,Monthly measurements from September 1964 to October 1963,"{'pH': '', 'Specific_Conductance': 'micro siemens per meter at 25°C', 'Sodium_Absorption_Ratio': '', 'Hardness': 'mg/L as CaCO3', 'Dissolved_Solids': ['Tons per day', 'Parts per million'], 'Bohron': '', 'Nitrate': '', 'Fluoride': '', 'Chloride': 'mg/L', 'Sulfate': '', 'Carbonate': '', 'Bicarbonate': 'mg/L as HCO3-', 'Potassium': '', 'Sodium': 'mg/L', 'Magnesium': 'mg/L', 'Calcium': 'mg/L', 'Iron': '', 'Silica': 'mg/L', 'Discharge': 'cubic feet per second'}",Lake,"['LAKE SUMMER', 'pH', 'Specific Conductance', 'Dissolved Solids']",main,194_296,42.0,-119.5,,Lake,1963,1964,"[1963, 1964]",EXACT_RANGE,,False
194,296,42.0,-119.5,,,"Great Basin region of Oregan County, California",[],ABERT LAKE,,"Oregan County, California (inferred based on document content)",09/01/1964-10/31/1963,Monthly measurements from September 1964 to October 1963,"{'pH': '', 'Specific_Conductance': 'micro siemens per meter at 25°C', 'Sodium_Absorption_Ratio': '', 'Hardness': 'mg/L as CaCO3', 'Dissolved_Solids': ['Tons per day', 'Parts per million'], 'Bohron': '', 'Nitrate': '', 'Fluoride': '', 'Chloride': 'mg/L', 'Sulfate': '', 'Carbonate': '', 'Bicarbonate': 'mg/L as HCO3-', 'Potassium': '', 'Sodium': 'mg/L', 'Magnesium': 'mg/L', 'Calcium': 'mg/L', 'Iron': '', 'Silica': 'mg/L', 'Discharge': 'cubic feet per second'}",Lake,"['ABERT LAKE', 'pH', 'Specific Conductance', 'Dissolved Solids']",main,194_296,42.0,-119.5,,Lake,1963,1964,"[1963, 1964]",EXACT_RANGE,,False
27793,19,36.7467,-120.4836,,,"Near Mendota, California",[],Twitchell Dam,,Fresno County,1962-01-01-1973-12-31,Monthly,{'Evaporation': 'inches'},Evaporation,['Evaporation'],main,27793_19,36.7467,-120.4836,,Evaporation,1962,1973,"[1962, 1973]",EXACT_RANGE,,False
2249,233,39.7972,-121.5657,,,"At Silverthorne Ferry, in the NW 1/4 sec. 32, T. 34 N., R. 3 W.","['T. 34 N., R. 3 W., Sec. 32']",Pit River,Butte County,,10/03/1911-03/09/1912,Varied,Sec.-ft.,Discharge Measurements,"['discharge', 'gage height']",main,2249_233,39.7972,-121.5657,,Discharge Measurements,1911,1912,"[1911, 1912]",EXACT_RANGE,,False
1630,129,,,33.4883,-117.6514,"Near Second Street, San Juan Capistrano, California",['TRS'],"Trabuco Creek near Second Street, San Juan Capistrano",Orange County,,01/01/1970-12/31/1970,Daily,Feet,Gage Height,"['WATER', 'NOTE']",main,1630_129,33.4883,-117.6514,,Gage Height,1970,1970,[1970],SINGLE_YEAR,,False
70038398,112,,,37.979444,-119.136389,"Lat 37°58'46"", long 119°08'11"" in NW1 sec. 5, T.2 N., R.26 E., on west bank 1 mile south of town of Mono Lake.","['T.2 N., R.26 E., NW1 sec. 5']","Mono Lake near Mono Lake, Calif.",,Mono County,Jun 1912 to Sept 1966,Weekly,feet above mean sea level,,,main,70038398_112,37.979444,-119.136389,,MISSING,1912,1966,"[1912, 1966]",EXACT_RANGE,,False
70038406,57,35.497,-119.415,,,"IN SAN JOAQUIN VALLEY, ABOUT 8 MILES SOUTHEAST OF LOST HILLS",['28S/22E-9D1'],U.S. Bureau of Reclamation (28-22-98-2),KERN COUNTY,,01/19/1966-12/19/1968,Monthly,Feet Below Land Survey Datum (LSD),Observation Well,"['OBSERVATION WELL', 'ALLUVIUM', 'PIEZOMETER']",main,70038406_57,35.497,-119.415,,Observation Well,1966,1968,"[1966, 1968]",EXACT_RANGE,,False
70038406,57,35.497,-119.415,,,"IN SAN JOAQUIN VALLEY, ABOUT 8 MILES SOUTHEAST OF LOST HILLS",['28S/22E-902'],U.S. Bureau of Reclamation (28-22-981),KERN COUNTY,,01/19/1966-12/19/1968,Monthly,Feet Below Land Survey Datum (LSD),Observation Well,"['OBSERVATION WELL', 'ALLUVIUM', 'PIEZOMETER']",main,70038406_57,35.497,-119.415,,Observation Well,1966,1968,"[1966, 1968]",EXACT_RANGE,,False
3106,102,,,36.0563889,-118.9227778,"swl sec. 35, T.21 S., R.26 E.","['T.21 S., R.26 E.']",Tule River Below Success Dam,Tulare County,,12/1961-09/1968,Monthly (Chemical Analyses),,Chemical Analyses,"['chemical analyses', 'gaging station']",main,3106_102,36.0563889,-118.9227778,,Chemical Analyses,1961,1968,"[1961, 1968]",EXACT_RANGE,,False
53419,43,,,,,,,,,,,,,,,main,53419_43,,,,MISSING,,,,UNPARSED,,True
2060,55,34.0522,-118.2437,,,12Q1 Mrs. Lopez,"[TR 12, R 5, S 11]",Mrs. Lopez,,Los Angeles County,12/30/1942,Unknown,,Discharge,['Discharge'],main,2060_55,34.0522,-118.2437,,Discharge,1942,1942,[1942],SINGLE_YEAR,,False
2060,55,34.0522,-118.2437,,,12Q2 James Raft,"[TR 12, R 5, S 23]",James Raft,,Los Angeles County,,Unknown,,Discharge,['Discharge'],main,2060_55,34.0522,-118.2437,,Discharge,,,,UNPARSED,,True
2060,55,35.2848,-120.6594,,,13D1 Mrs. W. E. Parker,"[TR 13, R 3, S 22]",Mrs. W. E. Parker,,San Luis Obispo County,12/19/1941,Unknown,,Discharge,['Discharge'],main,2060_55,35.2848,-120.6594,,Discharge,1941,1941,[1941],SINGLE_YEAR,,False
2060,55,35.3663,-119.0197,,,14C1 Charles Janin,"[TR 14, R 6, S 31]",Charles Janin,,Kern County,12/18/1941,Unknown,,Discharge,['Discharge'],main,2060_55,35.3663,-119.0197,,Discharge,1941,1941,[1941],SINGLE_YEAR,,False
2060,55,35.3663,-119.0197,,,15D1 Carl Jansen,"[TR 15, R 4, S 30]",Carl Jansen,,Kern County,12/26/1941,Unknown,,Discharge,['Discharge'],main,2060_55,35.3663,-119.0197,,Discharge,1941,1941,[1941],SINGLE_YEAR,,False
2060,55,35.3663,-119.0197,,,15J1 Rasmussen Bros,"[TR 15, R 8, S 25]",Rasmussen Bros,,Kern County,,Unknown,,Discharge,['Discharge'],main,2060_55,35.3663,-119.0197,,Discharge,,,,UNPARSED,,True
2060,55,35.3663,-119.0197,,,15J2 J. V. Moore,"[TR 15, R 8, S 25]",J. V. Moore,,Kern County,,Unknown,,Discharge,['Discharge'],main,2060_55,35.3663,-119.0197,,Discharge,,,,UNPARSED,,True
2060,55,35.3663,-119.0197,,,15K1 Rasmussen Bros,"[TR 15, R 8, S 26]",Rasmussen Bros,,Kern County,12/5/1941,Unknown,,Discharge,['Discharge'],main,2060_55,35.3663,-119.0197,,Discharge,1941,1941,[1941],SINGLE_YEAR,,False
26836,2,41.7242,-122.7406,,,"Lake Siskiyou area, California",[],Lake Siskiyou,,Siskiyou County,05/01/1970-09/30/1971,Monthly (May 1970 through September 1971),,Lake,"['Recreation', 'Wildlife', 'Flood control', 'Water-quality standards']",main,26836_2,41.7242,-122.7406,,Lake,1970,1971,"[1970, 1971]",EXACT_RANGE,,False
26836,2,41.7023,-122.6969,,,"Below Box Canyon Dam, California",[],Upper Sacramento River (below Box Canyon Dam),,Siskiyou County,05/01/1970-09/30/1971,Monthly (May 1970 through September 1971),,River Discharge,"['Flood control', 'Water-quality standards']",main,26836_2,41.7023,-122.6969,,River Discharge,1970,1971,"[1970, 1971]",EXACT_RANGE,,False
56420,363,,,39.554167,-121.192056,"Near Clipper Mills, California","[""NE1 sec. 33, T.20 N., R.' E.""]",Oroville-Wyandotte Canal,Butte County,,10/01/1970-09/30/1971,Daily,cubic feet per second (cfs),Canal Discharge,"['Discharge', 'Irrigation', 'Domestic Supply']",main,56420_363,39.554167,-121.192056,,Canal Discharge,1970,1971,"[1970, 1971]",EXACT_RANGE,,False
8375,93,37.949,-122.487,,,TIBURON,[],Tiburon Station,,Marin County,03/30/1976-04/11/1979,3 hours,"{'Temperature': 'Celsius', 'Salinity': 'PSU', 'Depth': 'meters', 'Chlorophyll': 'mg/m^3', 'Ammonia': 'µM', 'Nitrate': 'µM', 'Nitrite': 'µM', 'Phosphate': 'µM', 'Silicate': 'µM', 'D-Oxygen': 'mg/L', 'Oxygen': '', 'Carbon-PH': '', 'Carbon-14': '', 'Assimilation': '', 'Photosyn': ''}",Estuarine,"['Chlorophyll', 'Ammonia Uptake', 'Nitrate Uptake', 'Phosphate Uptake', 'Silicate Uptake', 'D-Oxygen']",main,8375_93,37.949,-122.487,,Estuarine,1976,1979,"[1976, 1979]",EXACT_RANGE,,False
56792,436,,,40.1666667,-120.7927778,"SW&SW1 sec.30, T.27 N., R.11 E.","['[T.27 N., R.11 E., Sec. 30]']",Lights Creek near Taylorsville,Plumas County,,08/02/1977-09/12/1977,1 day,"{'Temperature': 'degrees Celsius (DEG C)', 'Discharge': 'cubic feet per second (CFS)', 'Specific Conductance': 'micro microhm/cm (MICRO-MHOS)', 'Dissolved Oxygen': 'milligrams per liter (MG/L)'}",Chemical Analysis,"['Specific Conductance', 'pH', 'Dissolved Oxygen']",main,56792_436,40.1666667,-120.7927778,,Chemical Analysis,1977,1977,[1977],SINGLE_YEAR,,False
5647,172,,,,,,,,,,,,,,,main,5647_172,,,,MISSING,,,,UNPARSED,,True
70232250,108,,,,,"(SE 1/4 sec. 22, T. 12 N., R. 3 W.)","['T. 12 N., R. 3 W., Sec. 22']",Murphy oil test well,Yolo,,,,nanomoles per litre,Well Discharge,['oil test well'],main,70232250_108,,,,Well Discharge,,,,UNPARSED,,True
70232250,108,,,,,"(NW 1/4 sec. 27, T. 14 N., R. 5 W.)","['T. 14 N., R. 5 W., Sec. 27']",Wilbur oil test well,Colusa,,,,nanomoles per litre,Well Discharge,['oil test well'],main,70232250_108,,,,Well Discharge,,,,UNPARSED,,True
70232250,108,,,,,"['(NE 1/4 sec. 33, T. 21 S., R. 17 E.)', '(SE 1/4 sec. 21, T. 22 S., R. 18 E.)', '(NW 1/4 sec. 1, T. 22 S., R. 17 E.)', '(SW 1/4 sec. 21, T. 21 S., R. 17 E.)']","['T. 21 S., R. 17 E., Sec. 33', 'T. 22 S., R. 18 E., Sec. 21', 'T. 22 S., R. 17 E., Sec. 1', 'T. 21 S., R. 17 E., Sec. 21']",Kettleman North Dome wells,"Fresno, Kings",,,,nanomoles per litre,Well Discharge,['well'],main,70232250_108,,,,Well Discharge,,,,UNPARSED,,True
38998,35,37.5,-118.5,,,White Mountains region of California,[],White Mountains Soil Water,,"Mono County, California",N/A (Study conducted during a specific period),N/A (Data from soil water saturation extracts),Milligrams per liter,Soil Water,"['Chemical composition', 'Soil water saturation extracts', 'Reed Dolomite soils', 'Adamellite soils']",main,38998_35,37.5,-118.5,,Soil Water,,,,UNPARSED,no_year_<=1980_found,True
1139,201,34.1183,-117.8094,34.1183,-117.8094,2 miles W. of San Dimas,,Sidney Deacon,Los Angeles County,Los Angeles County,,,,,[],main,1139_201,34.1183,-117.8094,,MISSING,,,,UNPARSED,,True
1139,201,33.9633,-117.7531,33.9633,-117.7531,11 miles SW. of San Dimas,,Wm. Ferry,Los Angeles County,Los Angeles County,,,,,[],main,1139_201,33.9633,-117.7531,,MISSING,,,,UNPARSED,,True
26922,20,37.6652,-119.0663,,,"Big Alkali Lake, CA",[],Runoff from Big Alkali Lake,,Mono County,10/19/1972-10/19/1972,1 day,micrograms per litre,Runoff,"['upwelling ground water', 'geothermal water', 'evaporation']",main,26922_20,37.6652,-119.0663,,Runoff,1972,1972,[1972],SINGLE_YEAR,,False
8375,74,37.8959,-122.4537,,,Tiburon,[],TIBURON Station,Marin County,Marin County,03/10/1976-03/10/1976,3 hours (630 to 930),"{'Temperature': 'Celsius', 'Salinity': 'ppt', 'Chlorophyll': 'µg/L', 'Ammonia': 'µM', 'Nitrate': 'µM', 'Nitrite': 'µM', 'Phosphate': 'µM', 'Silicate': 'µM', 'D-Oxygen': 'mg/L', 'Oxygen_Production': 'µmol/m2/hr', 'Carbon_Ph_Uptake': '', 'Carbon_14_Uptake': 'nmol/m2/hr', 'Assimilation_Number': '', 'Photosyn_Radiation': ''}",Estuarine,"['Incubation', 'Initial Conditions', 'Final Conditions', 'Photic Zone', 'Extinction Coefficient', 'Temperature', 'Salinity', 'Chlorophyll', 'Ammonia', 'Nitrate', 'Nitrite', 'Phosphate', 'Silicate', 'D-Oxygen', 'Oxygen Production', 'Carbon-PH Uptake', 'Carbon-14 Uptake', 'Assimilation Number']",main,8375_74,37.8959,-122.4537,,Estuarine,1976,1976,[1976],SINGLE_YEAR,,False
1136,322,,,42.1333,-121.7333,"Near Brownell, California",[],Lower Klamath Lake,Klamath County,,01/26/1907-12/31/1908,Daily,feet,Lake,"['Lower Klamath Lake', 'gage height', 'feet']",main,1136_322,42.1333,-121.7333,,Lake,1907,1912,"[1907, 1908, 1912]",MULTI_YEARS_OR_RANGES,,False
27028,21,37.6831,-121.8035,,,"Vallecitos Nuclear Center, Livermore Valley","['TR, R, S']",Effluent from Retention Basins,Alameda,Alameda,01/01/1977-12/31/1977,3-month intervals,picocuries per liter,Effluent,"['Plutonium', 'Strontium', 'Tritium', 'Cesium', 'Cobalt', 'Nuclear Regulatory Commission', 'California Department of Health', 'Hydraulic conductivity', 'Ground-water gradient']",main,27028_21,37.6831,-121.8035,,Effluent,1977,1977,[1977],SINGLE_YEAR,,False
70162874,4,,,,,,,,,,,,,,,main,70162874_4,,,,MISSING,,,,UNPARSED,,True
3144,532,,,,,,,,,,,,,,,main,3144_532,,,,MISSING,,,,UNPARSED,,True
455,28,,,,,,,,,,,,,,,main,455_28,,,,MISSING,,,,UNPARSED,,True
2252,638,33.7685,-117.8311,,,"Between the Riverside Narrows and the Auburndale bridge, Santa Ana River",[],Castile ditch,,Orange County,09/05/1903-06/15/1905,4 years,Sec.-feet,Canal Discharge,"['Castile ditch', 'Discharge', 'Sec.-feet']",main,2252_638,33.7685,-117.8311,,Canal Discharge,1903,1906,"[1903, 1905, 1906]",MULTI_YEARS_OR_RANGES,,False
2252,638,33.7685,-117.8311,,,"Between the Riverside Narrows and the Auburndale bridge, Santa Ana River",[],Durkee ditch at Auburndale bridge,,Orange County,05/15/1904-09/27/1907,3 years,Sec.-feet,Canal Discharge,"['Durkee ditch', 'Discharge', 'Sec.-feet']",main,2252_638,33.7685,-117.8311,,Canal Discharge,1904,1909,"[1904, 1907, 1909]",MULTI_YEARS_OR_RANGES,,False
2252,638,33.7685,-117.8311,,,"Between the Riverside Narrows and the Auburndale bridge, Santa Ana River",[],Fuller ditch,,Orange County,09/05/1903-09/29/1906,4 years,Sec.-feet,Canal Discharge,"['Fuller ditch', 'Discharge', 'Sec.-feet']",main,2252_638,33.7685,-117.8311,,Canal Discharge,1903,1909,"[1903, 1906, 1909]",MULTI_YEARS_OR_RANGES,,False
2513,217,34.0433,-118.3321,,,"near West Adams Blvd., 200 feet north of Washington Blvd.",[],La Cienega storm drain; west half,Los Angeles County,,04/20/1931-03/01/1932,Several months between measurements,parts per million,Storm Drain,"['storm drain', 'La Cienega']",main,2513_217,34.0433,-118.3321,,Storm Drain,1931,1932,"[1931, 1932]",EXACT_RANGE,,False
2513,217,34.0433,-118.3321,,,,[],La Cienega storm drain; east half,Los Angeles County,,04/20/1931-03/01/1932,Several months between measurements,parts per million,Storm Drain,"['storm drain', 'La Cienega']",main,2513_217,34.0433,-118.3321,,Storm Drain,1931,1932,"[1931, 1932]",EXACT_RANGE,,False
2513,217,34.0417,-118.3239,,,50 feet upstream from outlet of La Cienega storm drains.,[],Sacatela storm drain,Los Angeles County,,03/01/1932-03/01/1932,Single measurement,parts per million,Storm Drain,"['storm drain', 'Sacatela']",main,2513_217,34.0417,-118.3239,,Storm Drain,1932,1932,[1932],SINGLE_YEAR,,False
2513,217,34.0367,-118.3258,,,900 feet south of West Adams Blvd.,[],"Storm drain, Moynier Lane",Los Angeles County,,03/01/1932-03/01/1932,Single measurement,parts per million,Storm Drain,"['storm drain', 'Moynier Lane']",main,2513_217,34.0367,-118.3258,,Storm Drain,1932,1932,[1932],SINGLE_YEAR,,False
2513,373,34.0132,-118.4015,,,Zone of the Torrance-Santa Monica area,"['T.4S., R.14 W.']","T -139, well 351 (Redondo)",,Los Angeles,,,,Miscellaneous,"['A', 'L']",main,2513_373,34.0132,-118.4015,,Miscellaneous,,,,UNPARSED,,True
39586,53,,,34.0522,-118.2437,Southern California coastal plain,[],Los Angeles County wastewater treatment plants,"Los Angeles, Orange",,,,"['gallons', 'm³']",Reclaimed Water,"['Los Angeles County', 'wastewater treatment plants']",main,39586_53,34.0522,-118.2437,,Reclaimed Water,,,,UNPARSED,,True
3106,15,37.0,-119.0,,,California,[],Surface Waters,,Various counties in California,01/01/1968-12/31/1968,Annual (1968),"{'Sediment Concentration': ['ppm', 'mg/L'], 'Temperature': ['°C', '°F']}",Surface Water,"['Sediment concentration', 'Temperature conversion']",main,3106_15,37.0,-119.0,,Surface Water,1968,1968,[1968],SINGLE_YEAR,,False
39449,104,,,,,,,,,,,,,,,main,39449_104,,,,MISSING,,,,UNPARSED,,True
52651,39,,,35.6569,-120.6944,"35°39'25""N,120041'40""",[],Mud Springs Bath Jenne,SAN LUIS OBISPO,,-1890,,{'Temperature': 'F'},Bath,"['Mud', 'Springs', 'Bath', 'Jenne']",main,52651_39,35.6569,-120.6944,,Bath,1890,1890,[1890],SINGLE_YEAR,,False
52651,39,,,35.6253,-120.6881,"35°37'31""N,120041'17""",[],City Paso Robles Jenne Baths del B. H.,SAN LUIS OBISPO,,-1963,,{'Temperature': 'F'},Baths,"['City', 'Paso Robles', 'Jenne', 'Baths']",main,52651_39,35.6253,-120.6881,,Baths,1963,1963,[1963],SINGLE_YEAR,,False
70038677,462,,,39.195,-123.1916667,"Near Ukiah, California",[],East Fork Russian River near Ukiah,Mendocino County,,11/07/1969-06/19/1970,"Weekly intervals (e.g., November 7 to December 26, 1969)","{'Temperature': 'Celsius', 'Turbidity': 'mg/L Silica'}",Turbidity,"['Temperature', 'Turbidity']",main,70038677_462,39.195,-123.1916667,,Turbidity,1969,1970,"[1969, 1970]",EXACT_RANGE,,False
70038677,462,,,39.408333,-122.958333,"Near Potter Valley, California",[],Lake Pillsbury near Potter Valley,Mendocino County,,11/07/1969-01/09/1970,"Weekly intervals (e.g., November 7 to January 9, 1970)","{'Temperature': 'Celsius', 'Turbidity': 'mg/L Silica'}",Turbidity,"['Temperature', 'Turbidity']",main,70038677_462,39.408333,-122.958333,,Turbidity,1969,1970,"[1969, 1970]",EXACT_RANGE,,False
3106,125,,,36.7863889,-120.3844444,"Near Mendota, California","['T.13 S., R.15 E., sec.19']",DELTA-MENDOTA CANAL NEAR MENDOTA,Fresno County,,10/17/1967-09/11/1968,Monthly,{'Concentration': 'mg/L'},Chemical analyses,"['Chemical-quality records', 'No discharge']",main,3106_125,36.7863889,-120.3844444,,Chemical analyses,1967,1968,"[1967, 1968]",EXACT_RANGE,,False
51920,45,34.65,-120.465,,,"West Clive and C Streets, Lempoc",[],City of Lompoc,,Santa Barbara,1950-01/01/1955-12/31,monthly,feet below land surface datum (ft blds),Unused well,"['unused', 'water-table well', 'alluvium']",main,51920_45,34.65,-120.465,,Unused well,1950,1955,"[1950, 1955]",EXACT_RANGE,,False
51920,45,34.6525,-120.4697,,,"Near Lompoc, Ocean Avenue and Legge Avenue",[],Bank of America,,Santa Barbara,1930-01/01/1959-12/31,varied (some yearly),feet below land surface datum (ft blds),Artesian well,"['artesian', 'well', 'Carsaga sand']",main,51920_45,34.6525,-120.4697,,Artesian well,1930,1959,"[1930, 1959]",EXACT_RANGE,,False
2501,253,,,,,,,,,,,,,,,main,2501_253,,,,MISSING,,,,UNPARSED,,True
70039753,299,,,,,Not specified,[],Temperature of Water,,California,10/01/1962-09/30/1963,Daily,°F,Temperature of Water,"['temperature', 'water year', 'maximum', 'minimum']",main,70039753_299,,,,Temperature of Water,1962,1963,"[1962, 1963]",EXACT_RANGE,,False
4561,98,,,,,"sec. 12, T. 4 S., R. 1 W., about 21 miles west of Sunol Glen","['T. 4 S., R. 1 W., sec. 12']","Spring Valley Water Co.'s Aqueduct near Sunol Glen, Calif.",Alameda County,,04/06/1903-09/30/1917,Daily,{'Discharge': 'second-feet'},Aqueduct Discharge,"['gaging stations', 'weirs', 'aqueduct discharge']",main,4561_98,,,,Aqueduct Discharge,1903,1917,"[1903, 1909, 1917]",MULTI_YEARS_OR_RANGES,,False
1139,184,43.716667,-118.183333,,,"Near Merrill, Oregon",[],Tule Lake near Merrill,,Malheur County,01/01/1906-12/31/1906,Daily,{'Gage Height': 'feet'},Lake Level,"['Gage height', 'Daily']",main,1139_184,43.716667,-118.183333,,Lake Level,1906,1912,"[1906, 1912]",EXACT_RANGE,,False
1139,184,43.916667,-117.883333,,,"Horsefly dam site, 10 miles northeast of Lorella, Oregon",[],Miller Creek near Lorella,,Malheur County,,,{},,[],main,1139_184,43.916667,-117.883333,,MISSING,,,,UNPARSED,,True
383,277,42.3683,-121.7498,,,"Near Chiloquin, Oreg., SE. 1 sec. 3, T. 35 S., R. 7 E.","['SE. 1 sec. 3, T. 35 S., R. 7 E.']",Modoc Point Canal,"Klamath County, Oregon",,Nov. 5/1917-Aug. 1/1918,Specific dates,{'Discharge': 'second-feet'},Canal Discharge,"['Modoc Point Canal', 'discharge measurements']",main,383_277,42.3683,-121.7498,,Canal Discharge,1917,1918,"[1917, 1918]",EXACT_RANGE,,False
