id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,data_source,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review
sb2,42,34.7138,-120.1453,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",12E1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (presumed based on context),Groundwater,"['Well', 'feet']",additional,sb2_42,34.7138,-120.1453,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,42,34.7138,-120.1453,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",14F1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (presumed based on context),Groundwater,"['Well', 'feet']",additional,sb2_42,34.7138,-120.1453,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,42,34.7138,-120.1453,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",21E1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (presumed based on context),Groundwater,"['Well', 'feet']",additional,sb2_42,34.7138,-120.1453,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,46,,,,,,,,,,,,,,,additional,sb2_46,,,,MISSING,,,,UNPARSED,,True
sb2,48,,,,,,"['T. 7 N., R. 34 W.']",Well 22J1,Santa Barbara County,,03/41-05/57,Monthly,feet,Groundwater,"['Depth', 'Un', 'Altitude', 'Water level']",additional,sb2_48,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well Q4,,,04/57-08/50,Monthly,feet,Groundwater,"['Depth', 'Ob', 'Altitude', 'Water level']",additional,sb2_48,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well 24E2,,,11/38-06/58,Monthly,feet,Irrigation,"['Depth', 'Ir', 'Altitude', 'Water level']",additional,sb2_48,,,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well N1,,,05/30-09/57,Monthly,feet,Irrigation,"['Depth', 'Ir', 'Altitude', 'Water level']",additional,sb2_48,,,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well 26H3,,,03/50-10/57,Monthly,feet,Groundwater,"['Depth', 'Un', 'Altitude', 'Water level']",additional,sb2_48,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well 27A5,,,04/58-12/55,Monthly,feet,Groundwater,"['Depth', 'Ob', 'Altitude', 'Water level']",additional,sb2_48,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well F4,,,02/43-01/52,Monthly,feet,Irrigation,"['Depth', 'Ir', 'Altitude', 'Water level']",additional,sb2_48,,,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well 28H2,,,03/43-05/51,Monthly,feet,Groundwater,"['Depth', 'Un', 'Altitude', 'Water level']",additional,sb2_48,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well R1,,,04/41-03/51,Monthly,feet,Groundwater,"['Depth', 'Un', 'Altitude', 'Water level']",additional,sb2_48,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well R2,,,03/44-12/51,Monthly,feet,Groundwater,"['Depth', 'Ob', 'Altitude', 'Water level']",additional,sb2_48,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well 29E4,,,04/59-03/51,Monthly,feet,Irrigation,"['Depth', 'Ir', 'Altitude', 'Water level']",additional,sb2_48,,,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well E5,,,10/45-06/51,Monthly,feet,Groundwater,"['Depth', 'Ob', 'Altitude', 'Water level']",additional,sb2_48,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well 30L3,,,12/46-05/51,Monthly,feet,Groundwater,"['Depth', 'Ob', 'Altitude', 'Water level']",additional,sb2_48,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well L4,,,04/59-03/53,Monthly,feet,Irrigation,"['Depth', 'Ir', 'Altitude', 'Water level']",additional,sb2_48,,,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well 31C2,,,04/41-09/48,Monthly,feet,Irrigation,"['Depth', 'Ir', 'Altitude', 'Water level']",additional,sb2_48,,,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well C3,,,04/53-12/51,Monthly,feet,Groundwater,"['Depth', 'Ob', 'Altitude', 'Water level']",additional,sb2_48,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well 32A1,,,04/41-04/57,Monthly,feet,Irrigation,"['Depth', 'Ir', 'Altitude', 'Water level']",additional,sb2_48,,,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well A4,,,12/47-07/50,Monthly,feet,Groundwater,"['Depth', 'Ob', 'Altitude', 'Water level']",additional,sb2_48,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well P5,,,02/49-05/51,Monthly,feet,Groundwater,"['Depth', 'Ob', 'Altitude', 'Water level']",additional,sb2_48,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,48,,,,,,[],Well 34H1,,,05/41-07/51,Monthly,feet,Groundwater,"['Depth', 'Un', 'Altitude', 'Water level']",additional,sb2_48,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,50,34.9,-120.2,,,"Santa Ynez River Valley, T. 7 N. R. 34 W.","['T. 7 N. R. 34 W.', 'T. 7 N. R. 35 W.']",Santa Ynez River Valley Wells,Santa Barbara County,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,Feet,Groundwater,"['Well', 'Measurement', 'Feet']",additional,sb2_50,34.9,-120.2,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,50,34.9,-120.2,,,"Santa Ynez River Valley, T. 7 N. R. 35 W.",['T. 7 N. R. 35 W.'],Santa Ynez River Valley Wells,Santa Barbara County,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,Feet,Groundwater,"['Well', 'Measurement', 'Feet']",additional,sb2_50,34.9,-120.2,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Valla Bros Well,,Santa Barbara County,03/41-11/51,Yearly,feet,Groundwater,"['Well', 'Depth', 'Unspecified Use']",additional,sb2_52,34.666667,-120.166667,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",USGS M. Schuyler Well F6,,Santa Barbara County,02/44-08/45,Yearly,feet,Groundwater,"['Well', 'Depth', 'Observation']",additional,sb2_52,34.666667,-120.166667,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",M. Schuyler Well F16,,Santa Barbara County,12/52-07/51,Yearly,feet,Irrigation,"['Well', 'Depth', 'Irrigation']",additional,sb2_52,34.666667,-120.166667,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",P1 W. P. & N. L. Robinson Well,,Santa Barbara County,03/41-03/48,Yearly,feet,Unspecified Use,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,,Unspecified Use,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Dept. of the Army Well 20J1,,Santa Barbara County,03/58-07/30,Yearly,feet,Unspecified Use,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,,Unspecified Use,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Union Sugar Co. Well 22J1,,Santa Barbara County,03/58-04/51,Yearly,feet,Irrigation,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Dept. of the Army Well M1,,Santa Barbara County,03/52-07/50,Yearly,feet,Irrigation,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Union Sugar Co. Well 23E2,,Santa Barbara County,03/52-07/49,Yearly,feet,Irrigation,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Union Sugar Co. Well E4 USGS,,Santa Barbara County,03/52-07/48,Yearly,feet,Observation,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,,Observation,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Union Sugar Co. Well J2,,Santa Barbara County,03/58-07/50,Yearly,feet,Irrigation,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Union Sugar Co. Well J3 USGS,,Santa Barbara County,04/58-10/51,Yearly,feet,Observation,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,,Observation,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Tom M. Parks Well 24J1,,Santa Barbara County,05/41-04/48,Yearly,feet,Unspecified Use,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,,Unspecified Use,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",A. B. Henning Well K2,,Santa Barbara County,05/41-03/56,Yearly,feet,Irrigation,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",A. B. Henning Well K4,,Santa Barbara County,03/54-07/58,Yearly,feet,Drying up,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,,Drying up,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Union Sugar Co. Well 25F5,,Santa Barbara County,01/53-03/55,Yearly,feet,Irrigation,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Union Sugar Co. Well F6 USGS,,Santa Barbara County,05/46-11/51,Yearly,feet,Observation,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,,Observation,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Union Sugar Co. Well 26F1,,Santa Barbara County,04/41-07/49,Yearly,feet,Irrigation,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,Irrigation,,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Union Sugar Co. Well F3 USGS,,Santa Barbara County,04/58-07/49,Yearly,feet,Observation,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,,Observation,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Santa Barbara County Well J4,,Santa Barbara County,01/53-07/51,Yearly,feet,Spring,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,Springs,,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",County Nat'l Bank & Trust Well 27C3,,Santa Barbara County,04/41-06/39,Yearly,feet,Unspecified Use,"['Well', 'Depth']",additional,sb2_52,34.666667,-120.166667,,Unspecified Use,,,,UNPARSED,no_year_<=1980_found,True
sb2,52,34.666667,-120.166667,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Dept. of the Army Well 28H2,,Santa Barbara County,01/53-04/31,Yearly,feet,Stream Discharge,['Flowing'],additional,sb2_52,34.666667,-120.166667,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
sb2,54,34.5,-120,,,SANTA YNEZ RIVER VALLEY,"['T. 7 N., 2 R 35 W.']",Well 35A3,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']",additional,sb2_54,34.5,-120.0,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,54,34.5,-120,,,SANTA YNEZ RIVER VALLEY,"['T. 7 N., 2 R 35 W.']",Well A4,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']",additional,sb2_54,34.5,-120.0,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,54,34.5,-120,,,SANTA YNEZ RIVER VALLEY,"['T. 7 N., 2 R 35 W.']",Well C4,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']",additional,sb2_54,34.5,-120.0,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,54,34.5,-120,,,SANTA YNEZ RIVER VALLEY,"['T. 7 N., 2 R 35 W.']",Well 36J3,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']",additional,sb2_54,34.5,-120.0,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,54,34.5,-120,,,SANTA YNEZ RIVER VALLEY,"['T. 7 N., 2 R 35 W.']",Well J6,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']",additional,sb2_54,34.5,-120.0,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,54,34.5,-120,,,SANTA YNEZ RIVER VALLEY,"['T. 7 N., 2 R 35 W.']",Well J7,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']",additional,sb2_54,34.5,-120.0,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,56,34.8,-120.1,,,T. 7 N. R. 35 W.,['T. 7 N. R. 35 W.'],Well 35A3,,Santa Barbara County,04-58/07-50,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Highest water level', 'Lowest water level']",additional,sb2_56,34.8,-120.1,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,56,34.8,-120.1,,,T. 7 N. R. 35 W.,['T. 7 N. R. 35 W.'],Well A4,,Santa Barbara County,01-56/10-51,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Highest water level', 'Lowest water level']",additional,sb2_56,34.8,-120.1,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,56,34.8,-120.1,,,T. 7 N. R. 35 W.,['T. 7 N. R. 35 W.'],Well C4,,Santa Barbara County,03-54/10-55,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Highest water level', 'Lowest water level']",additional,sb2_56,34.8,-120.1,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,56,34.8,-120.1,,,T. 7 N. R. 35 W.,['T. 7 N. R. 35 W.'],Well 36J3,,Santa Barbara County,04-41/04-55,Unknown,"{'Depth': 'feet', 'Altitude': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude']",additional,sb2_56,34.8,-120.1,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,56,34.8,-120.1,,,T. 7 N. R. 35 W.,['T. 7 N. R. 35 W.'],Well J6,,Santa Barbara County,02-46/07-50,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Highest water level', 'Lowest water level']",additional,sb2_56,34.8,-120.1,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,56,34.8,-120.1,,,T. 7 N. R. 35 W.,['T. 7 N. R. 35 W.'],Well J7,,Santa Barbara County,12-57/07-50,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Highest water level', 'Lowest water level']",additional,sb2_56,34.8,-120.1,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,58,37.3541,-121.9552,,,"Near San Jose, California","['T 8 N. R. 32 W', 'T 8 N. R. 33 W', 'T 8 N. R. 34 W']",San Antonio Well,,Santa Clara County,01/01/2023-12/31/2023,Monthly,"['Feet (ft)', 'Meters (m)']",Groundwater,"['Well', 'Feet (ft)', 'Meters (m)']",additional,sb2_58,37.3541,-121.9552,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,60,36.5,-119.5,,,T. 8 N R. 32 W.,['T. 8 N R. 32 W.'],John Parma Observation Well,,"Unknown from given data, likely Fresno or Tulare based on township range",02/44-08/55,Annual (assumed from 'Year' column),"{'Depth': 'feet', 'Altitude': 'feet', 'Water level change': 'feet'}",Groundwater,"['Depth', 'Altitude', 'Water level']",additional,sb2_60,36.5,-119.5,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,60,36.5,-119.5,,,T. 8 N R. 32 W.,['T. 8 N R. 32 W.'],Frank F. Barham Observation Well,,"Unknown from given data, likely Fresno or Tulare based on township range",12/43-12/57,Annual (assumed from 'Year' column),"{'Depth': 'feet', 'Altitude': 'feet', 'Water level change': 'feet'}",Groundwater,"['Depth', 'Altitude', 'Highest water level', 'Lowest water level']",additional,sb2_60,36.5,-119.5,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,60,36.5,-119.5,,,T. 8 N R. 33 W.,['T. 8 N R. 33 W.'],Virginia Barca Estate Observation Well,,"Unknown from given data, likely Fresno or Tulare based on township range",02/44-04/47,Annual (assumed from 'Year' column),"{'Depth': 'feet', 'Altitude': 'feet', 'Water level change': 'feet'}",Groundwater,"['Depth', 'Altitude', 'Water level']",additional,sb2_60,36.5,-119.5,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,60,36.5,-119.5,,,T. 8 N R. 33 W.,['T. 8 N R. 33 W.'],Do Observation Well,,"Unknown from given data, likely Fresno or Tulare based on township range",01/47-09/50,Annual (assumed from 'Year' column),"{'Depth': 'feet', 'Altitude': 'feet', 'Water level change': 'feet'}",Groundwater,"['Depth', 'Altitude', 'Water level']",additional,sb2_60,36.5,-119.5,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,60,36.5,-119.5,,,T. 8 N R. 34 W.,['T. 8 N R. 34 W.'],Josephine Harris Estate Observation Well,,"Unknown from given data, likely Fresno or Tulare based on township range",02/44-03/53,Annual (assumed from 'Year' column),"{'Depth': 'feet', 'Altitude': 'feet', 'Water level change': 'feet'}",Groundwater,"['Depth', 'Altitude', 'Water level']",additional,sb2_60,36.5,-119.5,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 9 N., R. 32 W.","['T. 9 N., R. 32 W.']",7N1,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 9 N., R. 32 W.","['T. 9 N., R. 32 W.']",17G1,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 9 N., R. 32 W.","['T. 9 N., R. 32 W.']",18H1,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 9 N., R. 33 W.","['T. 9 N., R. 33 W.']",2A1,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 9 N., R. 33 W.","['T. 9 N., R. 33 W.']",3N1,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 9 N., R. 33 W.","['T. 9 N., R. 33 W.']",6K2,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 9 N., R. 33 W.","['T. 9 N., R. 33 W.']",8H1,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",7P1,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",R1,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",18G1,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",19B1,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",20H1,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",21N2,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,['Discontinue'],additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",27G1,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb2,62,34.9531,-120.6672,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",K2,,Santa Barbara,01/2023-12/2023,Monthly,unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov', 'Dec']",additional,sb2_62,34.9531,-120.6672,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
