URL,Publication ID,Index ID,Publication type,Publication Subtype,Display title,Title,Series title,Series number,Subseries,Chapter,Sub-chapter,ISSN (online),ISSN (print),ISBN,DOI,Edition,Volume,Issue,Year Published,No Year Published,Language,Publisher,Publisher location,Contributing office(s),Description,Larger Work Type,Larger Work Subtype,Larger Work Title,First page,Last page,Number of Pages,Public Comments,Time Range Start,Time Range End,Conference Title,Conference Location,Conference Date,Country,State,County,City,Other Geospatial,Datum,Projection,Scale,Online Only (Y/N),Additional Online Files(Y/N),Author(s),Editor(s),Compiler(s),Number of Links,ScienceBase URI,CHORUS DOI,CHORUS URL,CHORUS Publisher,CHORUS Authors,CHORUS Journal Name,CHORUS Publication Date,CHORUS Audited On,CHORUS Publicly Accessible Date
https://pubs.usgs.gov/publication/ofr55191,42706,ofr55191,Report,USGS Numbered Series,,"Records of test wells at Canyon Reservoir site in Comal County, Texas",Open-File Report,55-191,,,,2331-1258,0196-1497,,10.3133/ofr55191,-,,,1955,false,ENGLISH,,,,2 maps.,,,,,,,,,,,,,,,,,,,,,,,"Welder, Frank A.; George, W.O.",,,0,4f4e4a60e4b07f02db6355f1,,,,,,,,
https://pubs.usgs.gov/publication/mf39,58993,mf39,Report,USGS Numbered Series,,"Map showing distribution and occurrences of uranium deposits in part of the Edgemont mining district, Fall River County, South Dakota",Miscellaneous Field Studies Map,39,,,,,,,10.3133/mf39,-,,,1955,false,ENGLISH,,,,1 map ;41 x 43 cm. folded in envelope 30 x 24 cm.,,,,,,,,,,,,,,,,,,,,0,,,"Braddock, W. A.",,,0,4f4e4a9fe4b07f02db660e41,,,,,,,,
https://pubs.usgs.gov/publication/wsp1257,973,wsp1257,Report,USGS Numbered Series,,"Geology and ground-water resources of the Paintsville area, Kentucky",Water Supply Paper,1257,,,,,,,10.3133/wsp1257,,,,1955,false,English,U.S. Geological Survey,,,"Report: iv, 123 p.;  3 Plates: 20.00 × 20.00 inches or smaller",,,,,,,,,,,,,United States,Kentucky,,,Paintsville area,,,31700,,,"Baker, John Augustus",,,5,4f4e4adae4b07f02db68550f,,,,,,,,
https://pubs.usgs.gov/publication/ofr5551,41122,ofr5551,Report,USGS Numbered Series,,"Preliminary geologic map of part of the Edgemont NE quadrangle, Fall River County, South Dakota, figure 1",Open-File Report,55-51,,,,2331-1258,0196-1497,,10.3133/ofr5551,,,,1955,false,English,U.S. Geological Survey,,,1 plate,,,,,,,,,,,,,United States,South Dakota,Fall River County,,,,,,,,"Gott, Garland Bayard; Randolph, P.F.; Robinson, Peter",,,1,4f4e4ac8e4b07f02db67be99,,,,,,,,
https://pubs.usgs.gov/publication/gq82,61676,gq82,Report,USGS Numbered Series,,"Surficial geology of the Colrain quadrangle, Massachusetts-Vermont",Geologic Quadrangle,82,,,,,,,10.3133/gq82,,,,1955,false,English,U.S. Geological Survey,,,Report: 2 p.; Plate,,,,,,,,,,,,,United States,"Massachusetts, Vermont",,,Colrain quadrangle,,,680,,,"Segerstrom, Kenneth K.",,,2,4f4e4b24e4b07f02db6ae7a2,,,,,,,,
https://pubs.usgs.gov/publication/wsp1278,662,wsp1278,Report,USGS Numbered Series,,"Surface water supply of the United States, 1953, Part V, Hudson Bay and upper Mississippi River basins",Water Supply Paper,1278,,,,,,,10.3133/wsp1278,-,,,1955,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"xii, 539 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afbe4b07f02db69631d,,,,,,,,
https://pubs.usgs.gov/publication/wsp1276,660,wsp1276,Report,USGS Numbered Series,,"Surface water supply of the United States, 1953, Part III-B, Ohio River basin, Cumberland and Tennessee River basins",Water Supply Paper,1276,,,,,,,10.3133/wsp1276,-,,,1955,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"vii, 278 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afbe4b07f02db696361,,,,,,,,
https://pubs.usgs.gov/publication/wsp1284,657,wsp1284,Report,USGS Numbered Series,,"Surface water supply of the United States, 1953, Part X, The Great Basin",Water Supply Paper,1284,,,,,,,10.3133/wsp1284,-,,,1955,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"viii, 227 p. :ill., map ;24 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afbe4b07f02db6962ea,,,,,,,,
https://pubs.usgs.gov/publication/ofr55136,51860,ofr55136,Report,USGS Numbered Series,,Our national water resources,Open-File Report,55-136,,,,2331-1258,0196-1497,,10.3133/ofr55136,-,,,1955,false,ENGLISH,,,,7 p.,,,,,,,,,,,,,,,,,,,,,,,"Paulsen, C. G.",,,0,4f4e4a68e4b07f02db63b4bf,,,,,,,,
https://pubs.usgs.gov/publication/wsp1248,649,wsp1248,Report,USGS Numbered Series,,"Surface water supply of the United States, 1952, Part XIV, Pacific slope basins in Oregon and lower Columbia River basin",Water Supply Paper,1248,,,,,,,10.3133/wsp1248,-,,,1955,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"ix, 338 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afce4b07f02db69644e,,,,,,,,
https://pubs.usgs.gov/publication/ofr5516,51806,ofr5516,Report,USGS Numbered Series,,Preliminary report on the investigation of ground-water resources of the seacoast region of New Hampshire,Open-File Report,55-16,,,,2331-1258,0196-1497,,10.3133/ofr5516,-,,,1955,false,ENGLISH,,,,"33 p., 3 plates",,,,,,,,,,,,,,,,,,,,,,,"Bradley, Edward",,,0,4f4e4aaee4b07f02db66c832,,,,,,,,
https://pubs.usgs.gov/publication/wsp1231,647,wsp1231,Report,USGS Numbered Series,,"Surface water supply of the United States, 1952. Part I-A, North Atlantic slope basins, Maine to Connecticut",Water Supply Paper,1231,,,,,,,10.3133/wsp1231,-,,,1955,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"viii, 329 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afbe4b07f02db6963a0,,,,,,,,
https://pubs.usgs.gov/publication/pp271,39167,pp271,Report,USGS Numbered Series,,"The natural channel of Brandywine Creek, Pennsylvania",Professional Paper,271,,,,2330-7102,1044-9612,,10.3133/pp271,,,,1955,false,English,U.S. Government Printing Office,,Pennsylvania Water Science Center,56 p.,,,,,,,,,,,,,United States,Pennsylvania,,,,,,,,,"Wolman, M. G.",,,1,4f4e4b32e4b07f02db6b472d,,,,,,,,
https://pubs.usgs.gov/publication/pp274E,39130,pp274E,Report,USGS Numbered Series,,"Owl Creek (Upper Cretaceous) fossils from Crowleys Ridge, southeastern Missouri",Professional Paper,274,,E,,2330-7102,1044-9612,,10.3133/pp274E,-,,,1955,false,ENGLISH,,,,p. 97-140,,,,,,,,,,,,,,,,,,,,,,,"Stephenson, L. W.",,,1,4f4e4ae4e4b07f02db68a139,,,,,,,,
https://pubs.usgs.gov/publication/ofr55201,57708,ofr55201,Report,USGS Numbered Series,,"Estimates of ground-water storage capacity of the Lompoc subarea, Santa Ynez River Valley, California",Open-File Report,55-201,,,,2331-1258,0196-1497,,10.3133/ofr55201,Superseded by: WSP 1467,,,1955,false,ENGLISH,,,,"4 p., 1 plate",,,,,,,,,,,,,,,,,,,,,,,"Wilson, H.D. Jr.",,,0,4f4e4a0ce4b07f02db5fcad6,,,,,,,,
https://pubs.usgs.gov/publication/wsp1316,1440,wsp1316,Report,USGS Numbered Series,,Compilation of records of surface waters of the United States through September 1950: Part 12. Pacific slope basins in Washington and upper Columbia River basin,Water Supply Paper,1316,,,,,,,10.3133/wsp1316,,,,1955,false,English,U.S. Geological Survey,,,"Report: v, 444 p.; 1 Plate: 38.00 × 30.78 inches",,,,,,,,,,,,,United States,"Idaho, Montana, Washington",,,,,,1000000,,,"Wells, J. V. B.",,,3,4f4e4b1de4b07f02db6a9985,,,,,,,,
https://pubs.usgs.gov/publication/ofr556,12562,ofr556,Report,USGS Numbered Series,,"Subsurface exploration for stripping coal on Lower Deep Creek, Homer district, Kenai coal field, Alaska",Open-File Report,55-6,,,,2331-1258,0196-1497,,10.3133/ofr556,Superceded by: B-1058-F,,,1955,false,English,U.S. Geological Survey,,,Report: 9 p.; 4 Plates: 27.99 x 26.88 inches or smaller,,,,,,,,,,,,,United States,Alaska,,Homer,"Lower Deep Creek, Kenai coal field",,,,,,"Barnes, Farrell F.; Sokol, Daniel",,,5,4f4e4b05e4b07f02db699abc,,,,,,,,
https://pubs.usgs.gov/publication/wsp1282,4596,wsp1282,Report,USGS Numbered Series,,"Surface water supply of the United States, 1953, Part VIII, Western Gulf of Mexico basins",Water Supply Paper,1282,,,,,,,10.3133/wsp1282,-,,,1955,false,ENGLISH,"U.S. Government Printing Office,",,,"x, 415 p. :tables ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afbe4b07f02db696310,,,,,,,,
https://pubs.usgs.gov/publication/ofr55143,51863,ofr55143,Report,USGS Numbered Series,,Surface-water hydrology of coastal basins in northern California,Open-File Report,55-143,,,,2331-1258,0196-1497,,10.3133/ofr55143,-,,,1955,false,ENGLISH,,,,"85 p., 6 maps",,,,,,,,,,,,,,,,,,,,,,,"Rantz, S. E.",,,0,4f4e4ae5e4b07f02db68a6df,,,,,,,,
https://pubs.usgs.gov/publication/wsp1275,4595,wsp1275,Report,USGS Numbered Series,,"Surface water supply of the United States, 1953, Part III-A, Ohio River basin, Ohio River basin except Cumberland and Tennessee River basins",Water Supply Paper,1275,,,,,,,10.3133/wsp1275,-,,,1955,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"xi, 587 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afbe4b07f02db696398,,,,,,,,
https://pubs.usgs.gov/publication/wsp1232,4592,wsp1232,Report,USGS Numbered Series,,"Surface water supply of the United States, 1952, Part I-B, North Atlantic slope basins, New York to York River",Water Supply Paper,1232,,,,,,,10.3133/wsp1232,-,,,1955,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"xii, 537 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afce4b07f02db6964d1,,,,,,,,
https://pubs.usgs.gov/publication/wsp1219,4756,wsp1219,Report,USGS Numbered Series,,Surface water supply of Hawaii 1950-51,Water Supply Paper,1219,,,,,,,10.3133/wsp1219,-,,,1955,false,ENGLISH,"U.S. G.P.O.,",,,"vi, 132 p. :ill. ;24 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afee4b07f02db69787e,,,,,,,,
https://pubs.usgs.gov/publication/ofr5547,51821,ofr5547,Report,USGS Numbered Series,,"Geology of the Canyon Reservoir site on the Guadalupe River, Comal County, Texas",Open-File Report,55-47,,,,2331-1258,0196-1497,,10.3133/ofr5547,,,,1955,false,English,U.S. Geological Survey,,Texas Water Science Center,17 p.,,,,,,18,,,,,,,United States,Texas,Comal County,,Guadalupe River,,,,,,"George, William O.; Welder, Frank A.",,,1,4f4e4ad4e4b07f02db683243,,,,,,,,
https://pubs.usgs.gov/publication/ofr5553,51824,ofr5553,Report,USGS Numbered Series,,"Bibliography of technical reports, articles, and memoranda published or otherwise released by the Ground Water Branch during the calendar year 1954",Open-File Report,55-53,,,,2331-1258,0196-1497,,10.3133/ofr5553,-,,,1955,false,ENGLISH,,,,28 p.,,,,,,,,,,,,,,,,,,,,,,,"Griffin, M. S.",,,0,4f4e4a4ee4b07f02db627d8d,,,,,,,,
https://pubs.usgs.gov/publication/ofr5586,51839,ofr5586,Report,USGS Numbered Series,,"Open-file Appendix: Tables on basic data on geology and ground water of the Inyokern Naval Ordinance Test Station and vicinity, California",Open-File Report,55-86,,,,2331-1258,0196-1497,,10.3133/ofr5586,-,,,1955,false,ENGLISH,,,,"115 p., 1 plate",,,,,,,,,,,,,,,,,,,,,,,"Kunkel, Fred; Chase, G.H.; Hiltgen, W.J.",,,0,4f4e4af1e4b07f02db691865,,,,,,,,
https://pubs.usgs.gov/publication/ofr5532,51816,ofr5532,Report,USGS Numbered Series,,"New storage on Snake River for irrigation use above Milner, Idaho",Open-File Report,55-32,,,,2331-1258,0196-1497,,10.3133/ofr5532,,,,1955,false,English,U.S. Geological Survey,,,4 p.,,,,,,4,,,,,,,United States,Idaho,,Milner,Snake River,,,,,,"Crandall, Lynn",,,1,4f4e4a4ae4b07f02db624e9e,,,,,,,,
https://pubs.usgs.gov/publication/ofr5531,51815,ofr5531,Report,USGS Numbered Series,,"Ground water in the Wupatki and Sunset Crater National Monuments, Coconino County, Arizona",Open-File Report,55-31,,,,2331-1258,0196-1497,,10.3133/ofr5531,-,,,1955,false,ENGLISH,,,,"25 p., 1 plate",,,,,,,,,,,,,,,,,,,,,,,"Cosner, O. J.",,,0,4f4e4ab0e4b07f02db66d7f8,,,,,,,,
https://pubs.usgs.gov/publication/ofr5556,51826,ofr5556,Report,USGS Numbered Series,,"Data on wells and test borings in the Slocum quadrangle, Rhode Island",Open-File Report,55-56,,,,2331-1258,0196-1497,,10.3133/ofr5556,,,,1955,false,English,U.S. Geological Survey,"Reston, VA",,Report: 36 p.; 1 Plate: 7.24 x 9.04 inches,,,,,,,,,,,,,United States,Rhode Island,,,Slocum quadrangle,,,,,,"Hahn, G.W.",,,2,4f4e4ac8e4b07f02db67bd2d,,,,,,,,
https://pubs.usgs.gov/publication/ofr5564,51829,ofr5564,Report,USGS Numbered Series,,"Memorandum on geology and ground-water resources in the vicinity of Oracle, Pinal County, Arizona",Open-File Report,55-64,,,,2331-1258,0196-1497,,10.3133/ofr5564,-,,,1955,false,ENGLISH,,,,"14 p., 2 figs.",,,,,,,,,,,,,,,,,,,,,,,"Heindl, L. A.",,,1,4f4e4a2ce4b07f02db613d7c,,,,,,,,
https://pubs.usgs.gov/publication/ofr5572,51832,ofr5572,Report,USGS Numbered Series,,"Detailed logs of 28 wildcat wells in Lee, Wise, Buchanan, Montgomery, and Dickenson Counties, Virginia",Open-File Report,55-72,,,,2331-1258,0196-1497,,10.3133/ofr5572,,,,1955,false,English,U.S. Geological Survey,,,400 p.,,,,,,,,,,,,,United States,Virginia,"Buchanan County, Dickenson County, Montgomery County",,,,,,N,N,"McFarlan, Mary Beth; Jacobsen, Eloise T.",,,1,4f4e4aa8e4b07f02db667b9e,,,,,,,,
https://pubs.usgs.gov/publication/ofr5573,51833,ofr5573,Report,USGS Numbered Series,,"Double Moutain Fork Brazos River between Lubbock and Buffalo Lakes, Texas",Open-File Report,55-73,,,,2331-1258,0196-1497,,10.3133/ofr5573,,,,1955,false,English,U.S. Geological Survey,"Austin, TX",Texas Water Science Center,38 p.,,,,,,40,,,,,,,United States,Texas,Lubbock County,Lubbock,Double Mountain Fork Brazos River,,,,,,"Joerns, J.O.",,,1,4f4e4a61e4b07f02db636047,,,,,,,,
https://pubs.usgs.gov/publication/ofr5575,51834,ofr5575,Report,USGS Numbered Series,,"Ground-water resources and geology of the Gila Bend and Dendora areas, Maricopa County, Arizona",Open-File Report,55-75,,,,2331-1258,0196-1497,,10.3133/ofr5575,,,,1955,false,English,U.S. Geological Survey,,,58 p.,,,,,,64,,,,,,,United States,Arizona,Maricopa County,,"Dendora, Gila Bend",,,,N,N,"Johnson, P.W.; Cahill, J.M.",,,1,4f4e4aa7e4b07f02db666fb7,,,,,,,,
https://pubs.usgs.gov/publication/ofr5587,51840,ofr5587,Report,USGS Numbered Series,,Ground-water program in Alabama,Open-File Report,55-87,,,,2331-1258,0196-1497,,10.3133/ofr5587,,,,1955,false,English,U.S. Geological Survey,,,9 p.,,,,,,,,,,,,,United States,Alabama,,,,,,,N,N,"LaMoreaux, P.E.",,,1,4f4e4a9ee4b07f02db6606db,,,,,,,,
https://pubs.usgs.gov/publication/ofr5588,51841,ofr5588,Report,USGS Numbered Series,,The Delta's ground-water supply and the effects of pumping,Open-File Report,55-88,,,,2331-1258,0196-1497,,10.3133/ofr5588,,,,1955,false,English,U.S. Geological Survey,"Reston, VA",,Report: 8 p.; 1 Plate: 9.90 x 4. 15 inches,,,,,,,,,,,,,,,,,,,,,,,"Lang, J.W.",,,2,4f4e4acce4b07f02db67e6a1,,,,,,,,
https://pubs.usgs.gov/publication/ofr5590,51843,ofr5590,Report,USGS Numbered Series,,Extending flood-frequency graphs by comparison with rainfall,Open-File Report,55-90,,,,2331-1258,0196-1497,,10.3133/ofr5590,,,,1955,false,English,U.S. Geological Survey,,,19 p.,,,,,,,,,,,,,,,,,,,,,N,N,"Langbein, W. B.",,,1,4f4e4a06e4b07f02db5f8b15,,,,,,,,
https://pubs.usgs.gov/publication/ofr5524,51811,ofr5524,Report,USGS Numbered Series,,"Memorandum on water-supply investigation at Shiprock School, Navajo Indian Reservation, San Juan County, New Mexico",Open-File Report,55-24,,,,2331-1258,0196-1497,,10.3133/ofr5524,-,,,1955,false,ENGLISH,,,,"11 p., 1 plate",,,,,,,,,,,,,,,,,,,,,,,"Callahan, J.T.; Harshbarger, J. W.",,,1,4f4e4a2ce4b07f02db614055,,,,,,,,
https://pubs.usgs.gov/publication/ofr55100,51847,ofr55100,Report,USGS Numbered Series,,Saline waters in New York State,Open-File Report,55-100,,,,2331-1258,0196-1497,,10.3133/ofr55100,-,,,1955,false,ENGLISH,,,,13 p.,,,,,,,,,,,,,,,,,,,,,,,"Lusczynski, N.J.; Geraghty, J. J.; Asselstine, E.S.; Grossman, I.G.",,,0,4f4e4aafe4b07f02db66c9bd,,,,,,,,
https://pubs.usgs.gov/publication/ofr55102,51848,ofr55102,Report,USGS Numbered Series,,A vegetation inventory of two water-sheds in the New Jersey Pine Barrens,Open-File Report,55-102,,,,2331-1258,0196-1497,,10.3133/ofr55102,-,,,1955,false,ENGLISH,,,,125 p.,,,,,,,,,,,,,,,,,,,,,,,"McCormick, J.S.",,,0,4f4e4b16e4b07f02db6a534d,,,,,,,,
https://pubs.usgs.gov/publication/ofr55104,51849,ofr55104,Report,USGS Numbered Series,,Hydraulics of wells,Open-File Report,55-104,,,,2331-1258,0196-1497,,10.3133/ofr55104,,,,1955,false,English,U.S. Geological Survey,,,23 p.,,,,,,24,,,,,,,,,,,,,,,,,"McLaughlin, Thad G.",,,1,4f4e4a50e4b07f02db628de9,,,,,,,,
https://pubs.usgs.gov/publication/ofr555,12560,ofr555,Report,USGS Numbered Series,,"Notes on a coal deposit on the Beluga River, Alaska",Open-File Report,55-5,,,,2331-1258,0196-1497,,10.3133/ofr555,,,,1955,false,English,U.S. Geological Survey,,,7 p.,,,,,,,,,,,,,United States,Alaska,,,Beluga River,,,,,,"Barnes, Farrell F.",,,1,4f4e4afde4b07f02db696c13,,,,,,,,
https://pubs.usgs.gov/publication/ofr5592,51844,ofr5592,Report,USGS Numbered Series,,"Preliminary report on the ground-water resources of the Cape Hatteras National Seashore Recreational Area, North Carolina",Open-File Report,55-92,,,,2331-1258,0196-1497,,10.3133/ofr5592,-,,,1955,false,ENGLISH,,,South Atlantic Water Science Center,5 p.,,,,,,,,,,,,,United States,North Carolina,,,Cape Hatteras National Seashore Recreational Area,,,,,,"LeGrand, H. E.",,,0,4f4e4aaee4b07f02db66c846,,,,,,,,
https://pubs.usgs.gov/publication/wsp1222,807,wsp1222,Report,USGS Numbered Series,,"Water levels and artesian pressures in observation wells in the United States in 1952, part 2. Southeastern states",Water Supply Paper,1222,,,,,,,10.3133/wsp1222,,,,1955,false,English,U.S. Geological Survey,,,"vi, 260 p.",,,,,,,,,,,,,United States,"Alabama, Florida, Georgia, Kentucky, Maryland, North Carolina, South Carolina, Tennessee, Virginia, West Virginia",,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,11,4f4e4a08e4b07f02db5f9ed5,,,,,,,,
https://pubs.usgs.gov/publication/wsp1225,809,wsp1225,Report,USGS Numbered Series,,"Water levels and artesian pressures in observation wells in the United States in 1952, part 5. Northwestern states",Water Supply Paper,1225,,,,,,,10.3133/wsp1225,,,,1955,false,English,U.S. Geological Survey,,,"vi, 162 p.",,,,,,,,,,,,,United States,"Colorado, Idaho, Montana, Oregon, Utah, Washington, Wyoming",,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,7,4f4e4a08e4b07f02db5f9e9d,,,,,,,,
https://pubs.usgs.gov/publication/wsp1226,810,wsp1226,Report,USGS Numbered Series,,"Water levels and artesian pressures in observation wells in the United States in 1952: Part 6, southwestern states and territory of Hawaii",Water Supply Paper,1226,,,,,,,10.3133/wsp1226,,,,1955,false,English,U.S. Geological Survey,,,"vii, 237 p.",,,,,,,,,,,,,United States,"Arizona, California, Nevada, New Mexico, Hawaii",,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,5,4f4e4a08e4b07f02db5f9ea1,,,,,,,,
https://pubs.usgs.gov/publication/cir367,3225,cir367,Report,USGS Numbered Series,,"Developed and potential waterpower of the United States and other countries of the world, December 1954",Circular,367,,,,2330-5703,1067-084X,,10.3133/cir367,-,,,1955,false,ENGLISH,"[U.S. Geological Survey],",,,14 p. :ill. ;27 cm.,,,,,,,,,,,,,,,,,,,,,,,"Young, Loyd L.",,,1,4f4e4aa8e4b07f02db66733a,,,,,,,,
https://pubs.usgs.gov/publication/tem917,72347,tem917,Report,USGS Numbered Series,,"Reconnaissance examination of the uranium deposits northeast of Winston, Broadwater County, Montana",Trace Elements Memorandum,917,,,,,,,10.3133/tem917,-,,,1955,false,ENGLISH,,,,10 p.; 1 fig. ; 26 cm.,,,,,,10,,,,,,,,,,,,,,,,,"Becraft, George E.",,,1,4f4e4ad4e4b07f02db68328c,,,,,,,,
https://pubs.usgs.gov/publication/ofr55179,46011,ofr55179,Report,USGS Numbered Series,,"Map showing total number of irrigation wells in Nebraska as of January 1, 1955",Open-File Report,55-179,,,,2331-1258,0196-1497,,10.3133/ofr55179,-,,,1955,false,ENGLISH,,,,1 map.,,,,,,,,,,,,,,,,,,,,,,,"Svoboda, Gerald R.",,,0,4f4e4b0fe4b07f02db6a085f,,,,,,,,
https://pubs.usgs.gov/publication/ofr55152,51866,ofr55152,Report,USGS Numbered Series,,Phreatophytes-Indicators and consumers of ground water in the West,Open-File Report,55-152,,,,2331-1258,0196-1497,,10.3133/ofr55152,-,,,1955,false,ENGLISH,,,,20 p.,,,,,,,,,,,,,,,,,,,,,,,"Robinson, T. W.",,,0,4f4e4adbe4b07f02db685d5f,,,,,,,,
https://pubs.usgs.gov/publication/ofr5520,51810,ofr5520,Report,USGS Numbered Series,,"Capacity test of the Frank Suppah well, Schoolie Flat, Warm Springs Indian Reservation, Oregon",Open-File Report,55-20,,,,2331-1258,0196-1497,,10.3133/ofr5520,-,,,1955,false,ENGLISH,,,,"6 p., 1 plate",,,,,,,,,,,,,,,,,,,,,,,"Brown, S. G.",,,1,4f4e49fde4b07f02db5f6901,,,,,,,,
https://pubs.usgs.gov/publication/tei543,71567,tei543,Report,USGS Numbered Series,,The spectrophotometric determination of vanadium as thiocyanate in acetone-water medium,Trace Elements Investigations,543,,,,,,,10.3133/tei543,-,,,1955,false,ENGLISH,,,,"11 p., 3 fig.",,,,,,,,,,,,,,,,,,,,100000,,,"Feinstein, H.I.",,,1,4f4e4a61e4b07f02db636028,,,,,,,,
https://pubs.usgs.gov/publication/ofr55162,51867,ofr55162,Report,USGS Numbered Series,,"Ground-water-supply possibilities in parts of Bear Lake and Caribou Counties, Idaho",Open-File Report,55-162,,,,2331-1258,0196-1497,,10.3133/ofr55162,,,,1955,false,English,U.S. Geological Survey,,,27 p.,,,,,,29,,,,,,,United States,Idaho,"Bear Lake County, Caribou County",,,,,,N,N,"Scott, R. C.",,,1,4f4e4a95e4b07f02db65a0e6,,,,,,,,
https://pubs.usgs.gov/publication/tem489,72211,tem489,Report,USGS Numbered Series,,"Uranium-bearing water in the Crow Creek and Muskrat Creek areas, Fremont County, Wyoming",Trace Elements Memorandum,489,,,,,,,10.3133/tem489,-,,,1955,false,ENGLISH,,,,16 p.,,,,,,,,,,,,,,,,,,,,,,,"Murphy, John F.",,,1,4f4e4a18e4b07f02db6052f5,,,,,,,,
https://pubs.usgs.gov/publication/ofr55180,51876,ofr55180,Report,USGS Numbered Series,,"Water levels in observation wells in part of Montana, 1946-1953",Open-File Report,55-180,,,,2331-1258,0196-1497,,10.3133/ofr55180,,,,1955,false,English,U.S. Geological Survey,,,77 p.,,,,,,77,,,,,,,United States,Montana,,,,,,,N,N,"Swenson, F. A.",,,1,4f4e4a08e4b07f02db5f9d3b,,,,,,,,
https://pubs.usgs.gov/publication/cir355,3433,cir355,Report,USGS Numbered Series,,"Records of wells drilled for oil and gas in Montana, June 1, 1951 through December 31, 1953",Circular,355,,,,2330-5703,1067-084X,,10.3133/cir355,-,,,1955,false,ENGLISH,"[U.S. Geological Survey],",,,"ii, 43 p. :ill. ;27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Smith, Howard R.",,,1,4f4e47dae4b07f02db4b600b,,,,,,,,
https://pubs.usgs.gov/publication/ofr55184,51878,ofr55184,Report,USGS Numbered Series,,Ground water and the law - some selected annotated references,Open-File Report,55-184,,,,2331-1258,0196-1497,,10.3133/ofr55184,,,,1955,false,English,U.S. Geological Survey,,,4 p.,,,,,,4,,,,,,,,,,,,,,,N,N,"Vorhis, Robert C.",,,1,4f4e4ab0e4b07f02db66dc49,,,,,,,,
https://pubs.usgs.gov/publication/ofr55106,51850,ofr55106,Report,USGS Numbered Series,,"Ground-water conditions at Camp Polk and North Camp Polk, Louisiana, July 1, 1943",Open-File Report,55-106,,,,2331-1258,0196-1497,,10.3133/ofr55106,-,,,1955,false,ENGLISH,,,,"32 p., 9 plates",,,,,,,,,,,,,,,,,,,,,,,"Maher, J.C.; Guyton, W.F.; Drescher, W.J.; Jones, P.H.",,,0,4f4e4aafe4b07f02db66d2d6,,,,,,,,
https://pubs.usgs.gov/publication/ofr55189,51881,ofr55189,Report,USGS Numbered Series,,"A summary of the artesian-water resources in the Savannah area, Georgia, and an outline of additional studies needed",Open-File Report,55-189,,,,2331-1258,0196-1497,,10.3133/ofr55189,-,,,1955,false,ENGLISH,,,South Atlantic Water Science Center,22 p.,,,,,,,,,,,,,United States,Georgia,,Savannah,,,,,,,"Warren, M.A.",,,0,4f4e4b17e4b07f02db6a6073,,,,,,,,
https://pubs.usgs.gov/publication/cir347,3364,cir347,Report,USGS Numbered Series,,Water rights in areas of ground-water mining,Circular,347,,,,2330-5703,1067-084X,,10.3133/cir347,,,,1955,false,English,U.S. Geological Survey,"Washington, D.C.",Utah Water Science Center,"iv, 16 p.",,,,,,24,,,,,,,United States,,,,,,,,,,"Thomas, Harold E.",,,1,4f4e4ac6e4b07f02db67a897,,,,,,,,
https://pubs.usgs.gov/publication/ofr55193,51883,ofr55193,Report,USGS Numbered Series,,"The effect of volcanic ash from Mt. Spurr on the chemical character of surface waters near Anchorage, Alaska",Open-File Report,55-193,,,,2331-1258,0196-1497,,10.3133/ofr55193,-,,,1955,false,ENGLISH,,,,14 p.,,,,,,,,,,,,,,,,,,,,,,,"Whetstone, G.W.",,,0,4f4e49e2e4b07f02db5e4c14,,,,,,,,
https://pubs.usgs.gov/publication/ofr5543,13418,ofr5543,Report,USGS Numbered Series,,"Barite-fluorite deposits in the eastern belt of the Sweetwater barite district, Monroe County, Tennessee",Open-File Report,55-43,,,,2331-1258,0196-1497,,10.3133/ofr5543,-,,,1955,false,ENGLISH,"s.n.,",,,12 p,,,,,,,,,,,,,,,,,,,,,,,"Dunlap, John Crawford",,,2,4f4e4a80e4b07f02db649576,,,,,,,,
