id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review,decade,lat_combined,lon_combined,lat_source_col,lon_source_col,coord_source
70038406,206,34.953611,-120.444722,34.953611,-120.444722,5 Miles Southeast of Santa Maria,"['10N', '33W', '21R1']",10N/33W-21R1,Santa Barbara County,Santa Barbara County,09/29/1966-10/10/1968,Monthly,Feet,Groundwater,"['domestic and stock water-table well', 'alluvium', 'Paso Robles Formation']",70038406_206,34.953611,-120.444722,Groundwater,,1966,1968,[1966 1968],EXACT_RANGE,,False,1960,34.953611,-120.444722,actual_latitude,actual_longitude,actual
70038406,206,34.953611,-120.444722,34.953611,-120.444722,"Not explicitly mentioned, likely near Santa Maria","['10N', '33W', '27G1']",10N/33W-27G1,Santa Barbara County,Santa Barbara County,01/01/1966-10/01/1968,Monthly,Feet,Irrigation and Stock,"['stock and irrigation water-table well', 'Paso Robles Formation']",70038406_206,34.953611,-120.444722,Irrigation,,1966,1968,[1966 1968],EXACT_RANGE,,False,1960,34.953611,-120.444722,actual_latitude,actual_longitude,actual
52651,39,,,34.6592,-120.3028,"25S/16E -31R,M",[],Ybarra Spring,SAN OBISPO,,-1963,,{'Temperature': 'F'},Springs,['Ybarra'],52651_39,34.6592,-120.3028,Springs,,1963,1963,[1963],SINGLE_YEAR,,False,1960,34.6592,-120.3028,actual_latitude,actual_longitude,actual
733,441,,,34.6417,-120.0505,"near Santa Ynez, Calif.",[],Santa Ynez River at Grand Avenue,Santa Barbara County,,10/01/1963-09/30/1964,Daily,cubic feet per second,Stream Discharge,"['Discharge', 'Santa Ynez River', 'Stream']",733_441,34.6417,-120.0505,Stream discharge,,1963,1964,[1963 1964],EXACT_RANGE,,False,1960,34.6417,-120.0505,actual_latitude,actual_longitude,actual
51672,9,34.4356,-119.8253,,,near Goleta,[],San Jose Creek,Santa Barbara County,Santa Barbara County,1952-01-01-1953-12-31,Annual,acre-feet,Stream Discharge,"['runoff', 'acre-feet']",51672_9,34.4356,-119.8253,Stream discharge,,1952,1953,[1952 1953],EXACT_RANGE,,False,1950,34.4356,-119.8253,inferred_latitude,inferred_longitude,inferred
51672,9,34.9533,-120.4272,,,near Santa Maria,[],Huasna River,Santa Barbara County,Santa Barbara County,1952-01-01-1953-12-31,Annual,acre-feet,Stream Discharge,"['runoff', 'acre-feet']",51672_9,34.9533,-120.4272,Stream discharge,,1952,1953,[1952 1953],EXACT_RANGE,,False,1950,34.9533,-120.4272,inferred_latitude,inferred_longitude,inferred
1630,452,34.4292,-119.6889,34.4292,-119.6889,"Near Carpinteria, California",[],Carpinteria Creek,Santa Barbara County,Santa Barbara County,10/01/1968-09/30/1970,Daily,Cubic feet per second,Stream Discharge,"['Discharge', 'Cubic feet per second', 'Stream']",1630_452,34.4292,-119.6889,Stream discharge,,1968,1970,[1968 1970],EXACT_RANGE,,False,1960,34.4292,-119.6889,actual_latitude,actual_longitude,actual
1630,536,34.9604,-120.5447,34.9604,-120.5447,"Near Sisquoc, California",[],Foxen Creek,Santa Barbara County,Santa Barbara County,10/01/1968-09/30/1970,Daily,Cubic feet per second,Stream Discharge,"['Discharge', 'Cubic Feet Per Second']",1630_536,34.9604,-120.5447,Stream discharge,,1968,1970,[1968 1970],EXACT_RANGE,,False,1960,34.9604,-120.5447,actual_latitude,actual_longitude,actual
604,169,,,34.973611,-120.570833,"at State highway bridge 0.5 mile north of Guadalupe, Santa Barbara County",[],Santa Maria River at Guadalupe,Santa Barbara County,Santa Barbara County,10/01/1946-09/30/1947,Daily (from October 1946 to September 1947),Second-feet,Stream Discharge,"['Santa Maria River', 'discharge', 'stream']",604_169,34.973611,-120.570833,Stream discharge,,1946,1947,[1946 1947],EXACT_RANGE,,False,1940,34.973611,-120.570833,actual_latitude,actual_longitude,actual
1110,163,,,34.9558,-120.005,"T. 6 N., R. 8 W.","['27B1', '27C1', '27D1', '27F1', '27K1', '27M1', '27N1', '27P1']",Water well in Santa Rosa Valley,Santa Barbara County,,1947-12/31 to 1951-12/31,,"['Gallons per minute (QTm)', 'Feet']",Groundwater,"['well', 'yielding zones']",1110_163,34.9558,-120.005,Groundwater,,1947,1951,[1947 1951],EXACT_RANGE,,False,1940,34.9558,-120.005,actual_latitude,actual_longitude,actual
24284,275,34.4433,-119.7128,,,"G. Walska Lotusland, Santa Barbara, California",[],Won's Creek at G. Walska Fish Pond,,Santa Barbara County,09/09/1957-12/11/1960,Variable (dates range from single dates to ranges of months),"{'Discharge': 'gallons per minute (gpm)', 'Temperature': 'degrees Fahrenheit (°F)'}",Stream Discharge,"['Discharge', 'gpm', 'Temp.', '°F']",24284_275,34.4433,-119.7128,Stream discharge,,1957,1960,[1957 1960],EXACT_RANGE,,False,1950,34.4433,-119.7128,inferred_latitude,inferred_longitude,inferred
52982,105,,,34.511111,-119.833333,Creek bed in alluvium on sandstone,[],SPRING - MR. NELL K. REAM,,Kern County,06/15/1948-03/09/1950,Variable (dates of recording are non-sequential),"{'Discharge': ['Second-feet', 'Gals. per min.'], 'Temperature': '°F'}",Springs,"['Covered pool', 'alluvium', 'sandstone', 'creek bed', 'discharge', 'settling box']",52982_105,34.511111,-119.833333,Springs,,1948,1950,[1948 1950],EXACT_RANGE,,False,1940,34.511111,-119.833333,actual_latitude,actual_longitude,actual
2060,217,34.6407,-120.4606,,,"About 1.4 miles north-northeast of Lompoc, near east edge of field, 0.3 mile north of North Avenue, and 30 feet west of 'A' Street.",[],Well 37-H,Santa Barbara County,,"[{'1930-34': '1930/01/01-1934/12/31'}, {'1941-42': '1941/03/14-1942/04/02'}]",Varies by year,"[{'1930-34': 'feet above sea-level datum of 1929'}, {'1941-42': 'feet below land-surface datum'}]",Groundwater,"['pump', 'well', 'city of Santa Barbara']",2060_217,34.6407,-120.4606,Groundwater,,1930,1942,[1930 1934 1941 1942],MULTI_YEARS_OR_RANGES,,False,1930,34.6407,-120.4606,inferred_latitude,inferred_longitude,inferred
2847,90,34.4479,-119.5878,,,Carpinteria basin,['4/25 -19F5'],"Lewis, F. M. (formerly Morriss L. G.)",Santa Barbara County,Santa Barbara County,1944-11-08 to 1942-04-21,Specific dates given per sample collection,"Parts per million, feet, and other units based on context",Groundwater,"['well', 'irrigation', 'drilled']",2847_90,34.4479,-119.5878,Groundwater,,1942,1944,[1942 1944],EXACT_RANGE,,False,1940,34.4479,-119.5878,inferred_latitude,inferred_longitude,inferred
2847,90,34.4479,-119.5878,,,Carpinteria basin,['4/25 -19G1'],"Rubi-doux, U. S. Dept. Agriculture Laboratory",Santa Barbara County,Santa Barbara County,1942-04-21 to 1942-12-10,Specific dates given per sample collection,"Parts per million, feet, and other units based on context",Groundwater,"['well', 'irrigation', 'drilled']",2847_90,34.4479,-119.5878,Groundwater,,1942,1942,[1942],SINGLE_YEAR,,False,1940,34.4479,-119.5878,inferred_latitude,inferred_longitude,inferred
2847,90,34.4479,-119.5878,,,Carpinteria basin,['4/25 -19G3'],"Sample by J. G. Meigs, U.S. Geological Survey",Santa Barbara County,Santa Barbara County,1942-12-10 to 1944-08-11,Specific dates given per sample collection,"Parts per million, feet, and other units based on context",Groundwater,"['well', 'irrigation', 'drilled']",2847_90,34.4479,-119.5878,Groundwater,,1942,1944,[1942 1944],EXACT_RANGE,,False,1940,34.4479,-119.5878,inferred_latitude,inferred_longitude,inferred
2847,90,34.4479,-119.5878,,,Carpinteria basin,['4/25 -19K1'],"Rubi-doux, U. S. Dept. Agriculture Laboratory",Santa Barbara County,Santa Barbara County,1944-08-11 to 1944-08-11,Specific dates given per sample collection,"Parts per million, feet, and other units based on context",Groundwater,"['well', 'irrigation', 'drilled']",2847_90,34.4479,-119.5878,Groundwater,,1944,1944,[1944],SINGLE_YEAR,,False,1940,34.4479,-119.5878,inferred_latitude,inferred_longitude,inferred
2847,90,34.4479,-119.5878,,,Carpinteria basin,['4/25 -19L1'],"Rubi-doux, U. S. Dept. Agriculture Laboratory",Santa Barbara County,Santa Barbara County,1944-08-11 to 1944-08-11,Specific dates given per sample collection,"Parts per million, feet, and other units based on context",Groundwater,"['well', 'irrigation', 'drilled']",2847_90,34.4479,-119.5878,Groundwater,,1944,1944,[1944],SINGLE_YEAR,,False,1940,34.4479,-119.5878,inferred_latitude,inferred_longitude,inferred
2847,90,34.4479,-119.5878,,,Carpinteria basin,['4/25 -19M3'],"Rubi-doux, U. S. Dept. Agriculture Laboratory",Santa Barbara County,Santa Barbara County,1944-08-11 to 1944-08-11,Specific dates given per sample collection,"Parts per million, feet, and other units based on context",Groundwater,"['well', 'irrigation', 'drilled']",2847_90,34.4479,-119.5878,Groundwater,,1944,1944,[1944],SINGLE_YEAR,,False,1940,34.4479,-119.5878,inferred_latitude,inferred_longitude,inferred
56850,588,,,34.4591667,-119.8080556,"La Goleta Grant, Santa Barbara County, on right bank, 1.1 mi (1.8 km) downstream from unnamed tributary, and 1.7 mi (2.7 km) northeast of Goleta.",[],SAN JOSE CREEK NEAR GOLETA,Santa Barbara County,Santa Barbara County,"{'Period of Record': 'January 1941 to current year', 'Water Year Data': 'October 1977 to September 1978'}",Daily,"{'Discharge': ['ft3/s', 'm3/s'], 'Gage height': ['ft', 'm'], 'Water Year Data': ['cubic feet per second']}",Stream Discharge,"['stream discharge', 'water-stage recorder', 'low-water control', 'gage height', 'rating curve']",56850_588,34.4591667,-119.8080556,Stream discharge,,1941,,[1941 1977 1978],OPEN_ENDED_IGNORED,,True,1940,34.4591667,-119.8080556,actual_latitude,actual_longitude,actual
56850,624,,,34.893889,-120.305556,"Near left bank, downstream side of Santa Maria Mesa Road bridge near Garey, 0.6 mi northeast of Garey, and 3.7 mi downstream from Tepusquet Creek","['SW1s sec. 36, T.10 N., R.33 W.']",Sisquoc River Near Garey,Santa Barbara County,,October 1940-Current Year,Monthly and daily measurements,"{'Discharge': 'cubic feet per second (ft³/s) and cubic meters per second (m³/s)', 'Gage Height': 'feet (ft) and meters (m)'}",Stream Discharge,"['discharge', 'gage height', 'stream flow', 'irrigation']",56850_624,34.893889,-120.305556,Stream discharge,,1940,,[1940],OPEN_ENDED_IGNORED,,True,1940,34.893889,-120.305556,actual_latitude,actual_longitude,actual
1609,123,,,34.527778,-119.683333,"near Santa Barbara, Calif.","['T. 5 N. R. 27 W., secs. 10 and 11']",Santa Ynez River below Gibraltar Dam,Santa Barbara County,Santa Barbara County,04/1920-09/1940,Monthly,second-feet,Stream Discharge,"['Santa Ynez River', 'Gibraltar Dam', 'discharge', 'flow regulated by Gibraltar Reservoir and Jameson Lake']",1609_123,34.527778,-119.683333,Stream discharge,,1920,1940,[1920 1940],EXACT_RANGE,,False,1920,34.527778,-119.683333,actual_latitude,actual_longitude,actual
716,233,,,34.944444,-120.291667,"on left bank 3.5 miles upstream from mouth, 4 miles northeast of Garey",[],Cuyama River below Twitchell Dam,Santa Barbara County,,10/01/1958-09/30/1959,Daily,"{'Discharge': ""cubic feet per second (cf's)"", 'Gage Height': 'feet'}",Stream Discharge,"['Cuyama River', 'Twitchell Dam', 'stream discharge', 'irrigation']",716_233,34.944444,-120.291667,Stream discharge,,1958,1959,[1958 1959],EXACT_RANGE,,False,1950,34.944444,-120.291667,actual_latitude,actual_longitude,actual
23995,72,34.9605,-120.4519,,,"Near Guadalupe, Southern Pacific Railroad and Oso Flaco Lake Road",[],Union Sugar Co.,,Santa Barbara,01/01/1938-10/25/1956,Monthly during 1938-56,feet below land-surface datum (lsd),Groundwater,"['Irrigation artesian well', 'Paso Robles formation']",23995_72,34.9605,-120.4519,Groundwater,,1938,1956,[1938 1956],EXACT_RANGE,,False,1930,34.9605,-120.4519,inferred_latitude,inferred_longitude,inferred
70038398,299,,,34.9763888889,-120.5708333333,"Guadalupe Grant, on downstream side of fifth bridge pier from left bank on State Highway 1, 0.5 mile north of Guadalupe, Santa Barbara County",[],Santa Maria River as Guadalupe,Santa Barbara County,,10/1940-09/1966,Monthly,"['cubic feet per second (cfs)', 'acre-feet']",Stream Discharge,"['monthly discharge', 'graphic water-stage recorder', 'stream below Twitchell Reservoir']",70038398_299,34.9763888889,-120.5708333333,Stream discharge,,1940,1966,[1940 1966],EXACT_RANGE,,False,1940,34.9763888889,-120.5708333333,actual_latitude,actual_longitude,actual
2507,244,35.0,-120.0,,,California,[],Farms Fairview,,Fairview County,10/28/1937-16/10/1941,Varies (1937-1945),"['mg/L', '%']",Groundwater,"['hardness', 'Na', 'Ca', 'SO4']",2507_244,35.0,-120.0,Groundwater,,1937,1941,[1937 1941],EXACT_RANGE,,False,1930,35.0,-120.0,inferred_latitude,inferred_longitude,inferred
2507,244,34.7,-119.8,,,California,[],Mesa Newport,,Newport County,06/10/1931-16/10/1941,Varies (1931-1945),"['mg/L', '%']",Groundwater,"['SO4', 'Fe', 'Cl']",2507_244,34.7,-119.8,Groundwater,,1931,1941,[1931 1941],EXACT_RANGE,,False,1930,34.7,-119.8,inferred_latitude,inferred_longitude,inferred
3033,165,,,34.9763889,-120.5708333,"Near Guadalupe, Santa Barbara County",[],Sisquoc River near Garey,Santa Barbara County,,01/25/1952-03/22/1958,Variable (based on dates listed),"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Discharge', 'Gage Height']",3033_165,34.9763889,-120.5708333,Stream discharge,,1952,1958,[1952 1958],EXACT_RANGE,,False,1950,34.9763889,-120.5708333,actual_latitude,actual_longitude,actual
3033,165,,,34.9763889,-120.5708333,"Guadalupe Grant, near Guadalupe, Santa Barbara County",[],"Santa Maria River at Guadalupe, Calif.",Santa Barbara County,,01/23/1941-03/27/1952,Variable (based on dates listed),"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage Height', 'Discharge']",3033_165,34.9763889,-120.5708333,Stream discharge,,1941,1952,[1941 1952],EXACT_RANGE,,False,1940,34.9763889,-120.5708333,actual_latitude,actual_longitude,actual
56419,313,,,34.584167,-120.143056,"San Carlos de Jonata Grant, Santa Barbara County, on downstream side of right abutment of Mission bridge, 25 ft downstream from Alisal Creek, and 0.8 mile southwest of Solvang.",[],SANTA YNEZ RIVER AT SOLVANG,Santa Barbara County,,10/01/1970-09/30/1971,Daily,cubic feet per second (cfs),Stream Discharge,"['SANTA YNEZ RIVER', 'STREAM DISCHARGE', 'FLOW REGULATED']",56419_313,34.584167,-120.143056,Stream discharge,,1970,1971,[1970 1971],EXACT_RANGE,,False,1970,34.584167,-120.143056,actual_latitude,actual_longitude,actual
23002,44,34.875,-119.925,,,Western Cuyama Valley,"['13C2', '8', '81.1', '9 19Q1', '33M1', '9', '2N1', '13B1', '9', '4J1', '10']",Cuyama,,Santa Barbara County,09/01/1941-03/17/1955,Daily,"['inches', 'acres-feet']",Groundwater,"['Well', 'Discharge']",23002_44,34.875,-119.925,Groundwater,,1941,1955,[1941 1955],EXACT_RANGE,,False,1940,34.875,-119.925,inferred_latitude,inferred_longitude,inferred
52982,65,,,34.475,-119.928333,"Lat. 34°28'30"", long. 119°55'40""",[],SPRING - L. G. DREYFUS ESTATE,,Imperial County,01/17/1949-03/14/1950,Approximately monthly,"{'Discharge': ['Second-feet', 'Gals. per min'], 'Temperature': ['°F']}",Springs,"['seeps', 'discharge', 'settling box']",52982_65,34.475,-119.928333,Springs,,1949,1950,[1949 1950],EXACT_RANGE,,False,1940,34.475,-119.928333,actual_latitude,actual_longitude,actual
1137,71,,,34.9563,-120.4437,"near Santa Maria, Cal.",,Santa Maria River,Santa Barbara County,Santa Barbara County,01/1904-12/1904,monthly,"{'Discharge': 'second-feet and acre-feet', 'Mean': 'second-feet'}",Stream Discharge,"['Santa Maria River', 'monthly discharge', 'second-feet']",1137_71,34.9563,-120.4437,Stream discharge,,1904,1912,[1904 1912],EXACT_RANGE,,False,1900,34.9563,-120.4437,actual_latitude,actual_longitude,actual
2848,201,34.692,-120.364,,,Santa Ynez subarea,[],Santa Ynez subarea,,Santa Barbara County,Unknown,Unknown,,Groundwater,"['ground water', 'pumpage', 'source and movement of water', 'shallow water body']",2848_201,34.692,-120.364,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True,,34.692,-120.364,inferred_latitude,inferred_longitude,inferred
2848,201,34.729,-120.345,,,Quiota Creek,[],Quiota Creek,,Santa Barbara County,Unknown,Unknown,,Stream Discharge,"['natural discharge', 'pumpage']",2848_201,34.729,-120.345,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True,,34.729,-120.345,inferred_latitude,inferred_longitude,inferred
2848,201,34.678,-120.367,,,Santa Ynez River,[],Santa Ynez River,,Santa Barbara County,Unknown,Unknown,,Stream Discharge,"['runoff measurements', 'water deposits']",2848_201,34.678,-120.367,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True,,34.678,-120.367,inferred_latitude,inferred_longitude,inferred
2848,201,34.719,-120.352,,,Santa Rita subarea,[],Santa Rita subarea,,Santa Barbara County,Unknown,Unknown,,Groundwater,"['ground water', 'source and movement of water', 'water supply']",2848_201,34.719,-120.352,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True,,34.719,-120.352,inferred_latitude,inferred_longitude,inferred
2848,201,34.7,-120.36,,,Sisquoc formation,[],Sisquoc formation,,Santa Barbara County,Unknown,Unknown,,Groundwater,['water deposits'],2848_201,34.7,-120.36,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True,,34.7,-120.36,inferred_latitude,inferred_longitude,inferred
51920,45,34.6881,-120.45,,,"Near Lempoc, Santa Rosa Road and Salsipuedes Creek",[],Hollister Estate,,Santa Barbara,1949-01/01/1952-12/31,monthly,feet below land surface datum (ft blds),Irrigation,"['irrigation', 'water-table well', 'alluvium']",51920_45,34.6881,-120.45,Irrigation,,1949,1952,[1949 1952],EXACT_RANGE,,False,1940,34.6881,-120.45,inferred_latitude,inferred_longitude,inferred
51920,45,34.6803,-120.4444,,,Near Leepce,[],Hattie Madaen,,Santa Barbara,1948-01/01/1955-12/31,monthly,feet below land surface datum (ft blds),Irrigation,"['irrigation', 'water-table well', 'alluvium']",51920_45,34.6803,-120.4444,Irrigation,,1948,1955,[1948 1955],EXACT_RANGE,,False,1940,34.6803,-120.4444,inferred_latitude,inferred_longitude,inferred
1136,150,,,34.6419,-120.4451,"near Lompoc, Cal.",[],Santa Ynez River,Santa Barbara County,,"11/10/1906-01/07/1907, 09/25/1907-12/31/1908",Daily to Monthly,"{'Gage_height': 'Feet', 'Discharge': 'Sec.-ft'}",Stream Discharge,"['Gage height', 'Discharge', 'Sec.-ft', 'Rating table']",1136_150,34.6419,-120.4451,Stream discharge,,1906,1912,[1906 1907 1908 1912],MULTI_YEARS_OR_RANGES,,False,1900,34.6419,-120.4451,actual_latitude,actual_longitude,actual
70038406,183,34.42,-119.8,,,10N/26W-1601 S. Russell Ranch Dr.,['10N/26W'],Russell Ranch Drilled Unused Artesian Well,Santa Barbara County,,02/24/1966-10/07/1968,Varies between dates (often monthly),Feet,Groundwater,"['Artesian Well', 'Alluvium', 'Deeper Continental Deposits']",70038406_183,34.42,-119.8,Groundwater,,1966,1968,[1966 1968],EXACT_RANGE,,False,1960,34.42,-119.8,inferred_latitude,inferred_longitude,inferred
70038406,183,34.42,-119.8,,,10N/26W-22A1 S. William Ramelli,['10N/26W'],William Ramelli Drilled Unused Artesian Well,Santa Barbara County,,02/24/1966-10/07/1968,Varies between dates (often monthly),Feet,Groundwater,"['Artesian Well', 'Alluvium']",70038406_183,34.42,-119.8,Groundwater,,1966,1968,[1966 1968],EXACT_RANGE,,False,1960,34.42,-119.8,inferred_latitude,inferred_longitude,inferred
70038406,183,34.42,-119.8,,,10N/26W-27N1 S. Ray Calhoon,['10N/26W'],Ray Calhoon Domestic and Stock Artesian Well,Santa Barbara County,,02/24/1966-10/07/1968,Varies between dates (often monthly),Feet,Groundwater,"['Artesian Well', 'Alluvium']",70038406_183,34.42,-119.8,Groundwater,,1966,1968,[1966 1968],EXACT_RANGE,,False,1960,34.42,-119.8,inferred_latitude,inferred_longitude,inferred
70038406,183,34.42,-119.8,,,10N/27W-11A3 S. R. C. Shirey,['10N/27W'],R.C. Shirey Drilled Unused Well,Santa Barbara County,,03/23/1966-08/24/1967,Varies between dates (often monthly),Feet,Groundwater,"['Well', 'Alluvium']",70038406_183,34.42,-119.8,Groundwater,,1966,1967,[1966 1967],EXACT_RANGE,,False,1960,34.42,-119.8,inferred_latitude,inferred_longitude,inferred
70038406,183,34.42,-119.8,,,10N/27W-11C1 S. T. Brierley,['10N/27W'],T. Brierley Domestic and Irrigation Water-table Well,Santa Barbara County,,02/24/1966-12/19/1968,Varies between dates (often monthly),Feet,Groundwater,"['Well', 'Alluvium']",70038406_183,34.42,-119.8,Groundwater,,1966,1968,[1966 1968],EXACT_RANGE,,False,1960,34.42,-119.8,inferred_latitude,inferred_longitude,inferred
2060,445,34.9533,-120.45,,,"About 3.4 miles nearly west of Santa Maria, 0.7 mile east of Bonita Road, 100 feet north of State Highway 166",[],Well near Santa Maria,Santa Barbara County,,08/01/1929-08/31/1934,Annually in August,feet below land-surface datum,Groundwater,"['Well', 'Abandoned and filled in 1935', 'Measuring point unknown']",2060_445,34.9533,-120.45,Groundwater,,1929,1934,[1929 1934],EXACT_RANGE,,False,1920,34.9533,-120.45,inferred_latitude,inferred_longitude,inferred
2060,445,34.955,-120.4583,,,"About 1.3 miles west of Santa Maria, about 0.25 mile west of Blosser Road, 200 feet north of State Highway 166",[],Pump house near Santa Maria,Santa Barbara County,,08/01/1929-08/31/1941,Annually in August,feet below land-surface datum,Groundwater,"['Pump house', 'Corrugated-steel', 'Wood derrick']",2060_445,34.955,-120.4583,Groundwater,,1929,1941,[1929 1941],EXACT_RANGE,,False,1920,34.955,-120.4583,inferred_latitude,inferred_longitude,inferred
2060,445,34.9594,-120.4361,,,"About 2.0 miles nearly east of Santa Maria, about 0.5 mile east of Suey Road, about 0.25 mile south of Main Street",[],La Brea Securities Co. Pump House,Santa Barbara County,,,,,Groundwater,"['Pump house', 'La Brea Securities Co.']",2060_445,34.9594,-120.4361,Groundwater,,,,,UNPARSED,,True,,34.9594,-120.4361,inferred_latitude,inferred_longitude,inferred
57549,619,,,34.5488889,-120.1283333,"near Solvang, CA","['SE&NE4NW4 sec. 4, T.5 N., R.31 W.']",ALISAL RESERVOIR,Santa Barbara County,,10/30/1976-09/30/1977,Monthly,"{'Elevation': 'feet', 'Contents': 'acre-feet'}",Reservoir,"['earthfill dam', 'storage capacity', 'spillway elevation', 'reservoir contents']",57549_619,34.5488889,-120.1283333,Reservoir,,1976,1977,[1976 1977],EXACT_RANGE,,False,1970,34.5488889,-120.1283333,actual_latitude,actual_longitude,actual
70038668,265,,,34.668333,-120.474722,"right bank at 13th Street crossing, 2.3 miles northwest of Lompoc, Calif.",[],Santa Ynez River,Santa Barbara,,10/01/1954-09/30/1962,Daily,cubic feet per second (cfs),Stream Discharge,"['Discharge', 'Gage Height', 'Flow Measurement']",70038668_265,34.668333,-120.474722,Stream discharge,,1954,1962,[1954 1962],EXACT_RANGE,,False,1950,34.668333,-120.474722,actual_latitude,actual_longitude,actual
70038668,265,34.7,-120.5,,,,[],Jameson Reservoir,,Santa Barbara,,Not specified,cubic feet per second (cfs),Reservoir,"['Regulated Discharge', 'Irrigation']",70038668_265,34.7,-120.5,Reservoir,,,,,UNPARSED,,True,,34.7,-120.5,inferred_latitude,inferred_longitude,inferred
70038668,265,34.7,-120.5,,,,[],Gibraltar Lake,,Santa Barbara,,Not specified,cubic feet per second (cfs),Reservoir,"['Regulated Discharge', 'Irrigation']",70038668_265,34.7,-120.5,Reservoir,,,,,UNPARSED,,True,,34.7,-120.5,inferred_latitude,inferred_longitude,inferred
2849,68,34.9574,-120.4667,,,"Cuyama Valley, California",[],Well A. P. Anderson,,San Luis Obispo County,1948-01-01-1951-12-31,,"feet, gallons per minute",Groundwater,"['Alluvial plain', 'wells', 'alluvium', 'yield']",2849_68,34.9574,-120.4667,Groundwater,,1948,1951,[1948 1951],EXACT_RANGE,,False,1940,34.9574,-120.4667,inferred_latitude,inferred_longitude,inferred
2849,68,34.9574,-120.4667,,,"Cuyama Valley, California",[],Well William Kirschenmann Estate 10/27-12E1,,San Luis Obispo County,1948-01-01-1951-12-31,,feet,Groundwater,"['Alluvial plain', 'wells', 'alluvium']",2849_68,34.9574,-120.4667,Groundwater,,1948,1951,[1948 1951],EXACT_RANGE,,False,1940,34.9574,-120.4667,inferred_latitude,inferred_longitude,inferred
2849,68,34.9574,-120.4667,,,"Cuyama Valley, California",[],Well William Kirschenmann Estate 10/27-12J1,,San Luis Obispo County,1948-01-01-1951-12-31,,"feet, gallons per minute",Groundwater,"['Alluvial fan', 'wells', 'alluvium']",2849_68,34.9574,-120.4667,Groundwater,,1948,1951,[1948 1951],EXACT_RANGE,,False,1940,34.9574,-120.4667,inferred_latitude,inferred_longitude,inferred
2849,68,34.9574,-120.4667,,,"Cuyama Valley, California",[],Well William Kirschenmann Estate 10/27-12J2,,San Luis Obispo County,1948-01-01-1951-12-31,,"feet, gallons per minute",Groundwater,"['Alluvial fan', 'wells', 'alluvium', 'older continental deposits']",2849_68,34.9574,-120.4667,Groundwater,,1948,1951,[1948 1951],EXACT_RANGE,,False,1940,34.9574,-120.4667,inferred_latitude,inferred_longitude,inferred
658,156,,,34.42361,-119.81111,"Near Goleta, Calif., in La Goleta Grant",,Atascadero Creek,Santa Barbara County,,10/01/1952-09/30/1953,Daily measurements from October 1952 to September 1953,"{'Discharge': 'cubic feet per second (cfs)', 'Gage_Height': 'feet'}",Stream Discharge,"['stream discharge', 'water-stage recorder', 'gage height', 'discharge measurements']",658_156,34.42361,-119.81111,Stream discharge,,1952,1953,[1952 1953],EXACT_RANGE,,False,1950,34.42361,-119.81111,actual_latitude,actual_longitude,actual
51002,111,,,34.5167,-120.0583,"Lat. 34°31'00"", long. 120°03'30""",[],Spring Mrs. Florence Brown,,Kern County,11/15/1948-02/26/1951,Varies (dates of recordings show irregular intervals),"{'Discharge': ['Second-feet', 'Gals. per min'], 'Temperature': ['F']}",Springs,"['spring', 'discharge', 'temperature']",51002_111,34.5167,-120.0583,Springs,,1948,1951,[1948 1951],EXACT_RANGE,,False,1940,34.5167,-120.0583,actual_latitude,actual_longitude,actual
593,161,,,34.861111,-120.2625,"near Tepusquet Creek, 3.5 miles southeast of Gary","['NEt sec. 17, T. 9 N., R. 32 W.']",Sisquoc River near Gary,Santa Barbara County,Santa Barbara County,10/01/1945-09/30/1946,Daily,second-feet,Stream Discharge,"['water-stage recorder', 'Drainage area', 'Maximum discharge', 'Records available', 'Discharge', 'Stream']",593_161,34.861111,-120.2625,Stream discharge,,1945,1946,[1945 1946],EXACT_RANGE,,False,1940,34.861111,-120.2625,actual_latitude,actual_longitude,actual
56086,104,,,34.55,-119.9361,"Lat. 34°33'00"", long. 119°56'10""",[],T. M. Storke Spring,,Santa Barbara County,"07/23/1954-12/09/1954, 01/06/1955-12/13/1956","Variable (dates range from July to December, repeated in the next year)","{'Discharge': ['cubic feet per second', 'gallons per minute'], 'Temperature': '°F'}",Springs,"['seeps', 'aerator', 'sulphur odor and taste']",56086_104,34.55,-119.9361,Springs,,1954,1956,[1954 1955 1956],MULTI_YEARS_OR_RANGES,,False,1950,34.55,-119.9361,actual_latitude,actual_longitude,actual
