URL,Publication ID,Index ID,Publication type,Publication Subtype,Display title,Title,Series title,Series number,Subseries,Chapter,Sub-chapter,ISSN (online),ISSN (print),ISBN,DOI,Edition,Volume,Issue,Year Published,No Year Published,Language,Publisher,Publisher location,Contributing office(s),Description,Larger Work Type,Larger Work Subtype,Larger Work Title,First page,Last page,Number of Pages,Public Comments,Time Range Start,Time Range End,Conference Title,Conference Location,Conference Date,Country,State,County,City,Other Geospatial,Datum,Projection,Scale,Online Only (Y/N),Additional Online Files(Y/N),Author(s),Editor(s),Compiler(s),Number of Links,ScienceBase URI,CHORUS DOI,CHORUS URL,CHORUS Publisher,CHORUS Authors,CHORUS Journal Name,CHORUS Publication Date,CHORUS Audited On,CHORUS Publicly Accessible Date
https://pubs.usgs.gov/publication/ofr77605,11183,ofr77605,Report,USGS Numbered Series,,"Streamflow characteristics of the Joplin area, Missouri",Open-File Report,77-605,,,,2331-1258,0196-1497,,10.3133/ofr77605,-,,,1977,false,ENGLISH,"U.S. Geological Survey,",,,"32 leaves, 11 leaves of ill. :ill., fold. map ;27 cm.; (32 p., 1 sheet - PGS)",,,,,,,,,,,,,,,,,,,,,,,"Skelton, John",,,2,4f4e4b15e4b07f02db6a4e3d,,,,,,,,
https://pubs.usgs.gov/publication/ofr7783,11194,ofr7783,Report,USGS Numbered Series,,"Hydrologic data for Little Elm Creek, Trinity River basin, Texas, 1975",Open-File Report,77-83,,,,2331-1258,0196-1497,,10.3133/ofr7783,,,,1977,false,English,U.S. Geological Survey,,Texas Water Science Center,108 p.,,,,,,,,,,,,,United States,Texas,,,Little Elm Creek,,,,N,N,"Slade, R.M. Jr.; Taylor, J.M.",,,1,4f4e4acce4b07f02db67e927,,,,,,,,
https://pubs.usgs.gov/publication/ofr77271,11251,ofr77271,Report,USGS Numbered Series,,"Subsurface geology and structure in the vicinity of three drill holes in Piceance Creek basin, Rio Blanco County, Colorado",Open-File Report,77-271,,,,2331-1258,0196-1497,,10.3133/ofr77271,-,,,1977,false,ENGLISH,"U.S. Geological Survey,",,,"ii, 78 p. :ill. (1 fold. in envelope), maps ;27 cm.; 3 sheets",,,,,,,,,,,,,,,,,,,,,,,"Snyder, Richard P.; Terry, S.S.",,,5,4f4e4b05e4b07f02db699a08,,,,,,,,
https://pubs.usgs.gov/publication/ofr77479,11309,ofr77479,Report,USGS Numbered Series,,"Water loss from Jordan Creek near Allentown, Pennsylvania - 1973 to 1976",Open-File Report,77-479,,,,2331-1258,0196-1497,,10.3133/ofr77479,,,,1977,false,English,U.S. Geological Survey,,Pennsylvania Water Science Center,"v, 26 p.",,,,,,,,,,,,,United States,Pennsylvania,,,,,,,,,"Steacy, Robert E.",,,1,4f4e4955e4b07f02db595347,,,,,,,,
https://pubs.usgs.gov/publication/ofr77263,11325,ofr77263,Report,USGS Numbered Series,,"Hydrologic reconnaissance of the Dugway Valley-Government Creek area, west-central Utah",Open-File Report,77-263,,,,2331-1258,0196-1497,,10.3133/ofr77263,-,,,1977,false,ENGLISH,"U.S. Geological Survey,",,,"53 leaves :ill., maps (some fold., 1 col.) ;27 cm.; (48 p. - PGS)",,,,,,,,,,,,,,,,,,,,,,,"Stephens, Jerry C.; Sumsion, C. T.",,,0,4f4e4a18e4b07f02db605543,,,,,,,,
https://pubs.usgs.gov/publication/ofr77204,11346,ofr77204,Report,USGS Numbered Series,,Index of published surface-water quality data for Oklahoma 1946-1975,Open-File Report,77-204,,,,2331-1258,0196-1497,,10.3133/ofr77204,,,,1977,false,English,U.S. Geological Survey,,,212 p.,,,,,,219,,,,,,,,,,,,,,,,,"Stoner, Jerry D.",,,1,4f4e49f3e4b07f02db5efa79,,,,,,,,
https://pubs.usgs.gov/publication/ofr77647,11464,ofr77647,Report,USGS Numbered Series,,"Ground-water resources of the North Beach Peninsula, Pacific County, Washington",Open-File Report,77-647,,,,2331-1258,0196-1497,,10.3133/ofr77647,,,,1977,false,English,U.S. Geological Survey,,,"vi, 45 p.",,,,,,,,,,,,,United States,Washington,Pacific County,,North Beach Peninsula,,,,,,"Tracy, James V.",,,1,4f4e4a96e4b07f02db65a74a,,,,,,,,
https://pubs.usgs.gov/publication/ofr77652,11465,ofr77652,Report,USGS Numbered Series,,"Exploratory water well, St. George Island, Florida",Open-File Report,77-652,,,,2331-1258,0196-1497,,10.3133/ofr77652,-,,,1977,false,ENGLISH,"U.S. Geological Survey,",,,"33 leaves :ill. (1 fold.), map ;27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Trapp, Henry",,,0,4f4e4b24e4b07f02db6ae9a4,,,,,,,,
https://pubs.usgs.gov/publication/ofr77734,11635,ofr77734,Report,USGS Numbered Series,,"Quantity and quality of drainage from the Argo Tunnel and other sources related to metal mining in Gilpin, Clear Creek and Park Counties, Colorado",Open-File Report,77-734,,,,2331-1258,0196-1497,,10.3133/ofr77734,,,,1977,false,ENGLISH,U.S. Geological Survey,"Reston, VA",,"iv, 61 leaves :ill., maps; Volume V: Supporting Technical Reports Appendices; Appendix F: USGS Mine Drainage Study; 27 cm.",Report,USGS Numbered Series,Water and Related Land Resources Management Study,,,128,,,,,,,United States,Colorado,Gilpin County;Clear Creek County;Park County,,,,,,,,"Wentz, Dennis A. dawentz@usgs.gov",,,1,4f4e4a82e4b07f02db64adf5,,,,,,,,
https://pubs.usgs.gov/publication/ofr77882,11697,ofr77882,Report,USGS Numbered Series,,"Simulated changes in ground-water levels resulting from proposed phosphate mining, west-central Florida; preliminary results",Open-File Report,77-882,,,,2331-1258,0196-1497,,10.3133/ofr77882,-,,,1977,false,ENGLISH,"U.S. Geological Survey,",,,"vi, 57 p. :ill., maps ;27 cm. --",,,,,,,,,,,,,,,,,,,,,,,"Wilson, William Edward",,,1,4f4e4a06e4b07f02db5f8902,,,,,,,,
https://pubs.usgs.gov/publication/ofr77725,11784,ofr77725,Report,USGS Numbered Series,,"Geologic, radiometric, and mineralogic maps and underground workings of the Schwartzwalder uranium mine and area, Jefferson County, Colorado",Open-File Report,77-725,,,,2331-1258,0196-1497,,10.3133/ofr77725,-,,,1977,false,ENGLISH,"U.S. Geological Survey,",,,"ii, 38 leaves :maps ;28 cm.; (41 p. - PGS)",,,,,,,,,,,,,,,,,,,,,,,"Young, Edward J.",,,1,4f4e4ae0e4b07f02db688012,,,,,,,,
https://pubs.usgs.gov/publication/ofr77222,12379,ofr77222,Report,USGS Numbered Series,,"Water-resources investigations of the U.S. Geological Survey in Wyoming, October 1976 to September 1977",Open-File Report,77-222,,,,2331-1258,0196-1497,,10.3133/ofr77222,-,,,1977,false,ENGLISH,,,,"v. :ill., maps. ;26 cm.; (58 p. - PGS)",,,,,,,,,,,,,,,,,,,,,,,"Boner, F. C.",,,1,4f4e49e2e4b07f02db5e4e32,,,,,,,,
https://pubs.usgs.gov/publication/ofr77460,15702,ofr77460,Report,USGS Numbered Series,,"A water-quality assessment of the Northeast Creek and Desper Creek watersheds: South Anna River basin, Louisa County, Virginia",Open-File Report,77-460,,,,2331-1258,0196-1497,,10.3133/ofr77460,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,38 p.,,,,,,,,,,,,,United States,Virginia,Louisa County,,,,,,,,"Rogers, Stanley M.",,,1,4f4e4b15e4b07f02db6a4ecb,,,,,,,,
https://pubs.usgs.gov/publication/ofr77367,16243,ofr77367,Report,USGS Numbered Series,,Annual maximum stages and discharges of North Carolina streams: revised 1976,Open-File Report,77-367,,,,2331-1258,0196-1497,,10.3133/ofr77367,-,,,1977,false,ENGLISH,"U.S. Geological Survey,",,South Atlantic Water Science Center,"xv, 226 p. :ill., maps ;28 cm.; (247 p. - PGS)",,,,,,,,,,,,,United States,North Carolina,,,,,,,,,"Thomas, N.O.; Bonham, W.G.; Revised by Jackson, N. M.; Wollin, E.G.; Reeder, H.E.; Dillard, T.E.",,,0,4f4e4ac8e4b07f02db67ba89,,,,,,,,
https://pubs.usgs.gov/publication/ofr78200,18258,ofr78200,Report,USGS Numbered Series,,"Quality of rivers of the United States, 1975 water year; based on the National Stream Quality Accounting Network (NASQAN)",Open-File Report,78-200,,,,2331-1258,0196-1497,,10.3133/ofr78200,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,"viii, 436 p.",,,,,,446,,,,,,,United States,,,,,,,,,,"Briggs, John C.; Ficke, John F.",,,1,4f4e4a8fe4b07f02db654a8d,,,,,,,,
https://pubs.usgs.gov/publication/ofr77330,18595,ofr77330,Report,USGS Numbered Series,,"Annual water-resources review, White Sands Missile Range, 1976: a basic-data report",Open-File Report,77-330,,,,2331-1258,0196-1497,,10.3133/ofr77330,-,,,1977,false,ENGLISH,"U.S. Geological Survey,",,,"iv, 27 p. :ill. ;28 cm.",,,,,,,,,,,,,,,,,,,,,,,"Cruz, R. R.",,,1,4f4e4ac8e4b07f02db67b79b,,,,,,,,
https://pubs.usgs.gov/publication/ofr76493,18739,ofr76493,Report,USGS Numbered Series,,"Preliminary assessment of the water resources of the Tulalip Indian Reservation, Washington",Open-File Report,76-493,,,,2331-1258,0196-1497,,10.3133/ofr76493,,,,1977,false,English,U.S. Geological Survey,,,"Report: v, 89 p.; 1 Plate: 33.29 x 20.89 inches",,,,,,,,,,,,,United States,Washington,,,Tulalip Indian Reservation,Mean Sea Level,,,,,"Drost, B. W.",,,2,4f4e4ac9e4b07f02db67c9a4,,,,,,,,
https://pubs.usgs.gov/publication/ofr77586,19004,ofr77586,Report,USGS Numbered Series,,"Sediment trap efficiency of Tortugas Arroyo near Las Cruces, New Mexico, water years 1963-1974",Open-File Report,77-586,,,,2331-1258,0196-1497,,10.3133/ofr77586,-,,,1977,false,ENGLISH,"U.S. Dept. of the Interior, Geological Survey,",,,"56 p. :ill., 1 map ;28 cm.; (63 p. - PGS)",,,,,,,,,,,,,,,,,,,,,,,"Funderburg, D.E.; Roybal, F.E.",,,1,4f4e4a0be4b07f02db5fbe82,,,,,,,,
https://pubs.usgs.gov/publication/ofr7825,19538,ofr7825,Report,USGS Numbered Series,,"Summary of watershed conditions in the vicinity of Redwood National Park, California",Open-File Report,78-25,,,,2331-1258,0196-1497,,10.3133/ofr7825,,,,1977,false,English,U.S. Geological Survey,"Menlo Park, CA",,"iv, 82 p.",,,,,,88,,,,,,,United States,California,,,Redwood National Park,,,,,,"Janda, Richard J.",,,1,4f4e4affe4b07f02db697ccd,,,,,,,,
https://pubs.usgs.gov/publication/ofr76442,20984,ofr76442,Report,USGS Numbered Series,,"Flood-plain delineation for Accotink Creek Basin, Fairfax County, Virginia",Open-File Report,76-442,,,,2331-1258,0196-1497,,10.3133/ofr76442,,,,1977,false,English,U.S. Geological Survey,,,119 p.,,,,,,122,,,,,,,United States,Virginia,Fairfax,,Accotink Creek Basin,,,88704,N,N,"Soule, Pat L.",,,1,4f4e49e6e4b07f02db5e7453,,,,,,,,
https://pubs.usgs.gov/publication/ofr77781,22350,ofr77781,Report,USGS Numbered Series,,"Discharge and water-quality data for selected streams at low flow including some bottom-material analyses, and limnological study of six lakes, Westchester County, New York",Open-File Report,77-781,,,,2331-1258,0196-1497,,10.3133/ofr77781,-,,,1977,false,ENGLISH,"U.S. Dept. of the Interior, Geological Survey,",,,"vi, 72 leaves :ill., 1 map ;28 cm.; (107 p. - PGS)",,,,,,,,,,,,,,,,,,,,,,,"Archer, Roger J.; Turk, John T.",,,1,4f4e4a82e4b07f02db64aa8b,,,,,,,,
https://pubs.usgs.gov/publication/ofr77740,23857,ofr77740,Report,USGS Numbered Series,,"Analysis of bottom material from the Willamette River, Portland Harbor, Oregon",Open-File Report,77-740,,,,2331-1258,0196-1497,,10.3133/ofr77740,,,,1977,false,English,U.S. Geological Survey,"Portland, OR",Oregon Water Science Center,"iv, 8 p.",,,,,,15,,,,,,,,,,,,,,,N,N,"McKenzie, Stuart W.",,,1,4f4e4ad0e4b07f02db680a80,,,,,,,,
https://pubs.usgs.gov/publication/ofr77424,24150,ofr77424,Report,USGS Numbered Series,,"Baseline water quality of Long Meadow Lake, Ponds AP-9 and AP-10, and Black Dog Creek, Hennepin and Dakota counties, Minnesota",Open-File Report,77-424,,,,2331-1258,0196-1497,,10.3133/ofr77424,,,,1977,false,English,U.S. Geological Survey,"St. Paul, MN",Minnesota Water Science Center,"v, 56 p.",,,,,,,,,,,,,United States,Minnesota,,,"Long Meadow Lake, Ponds AP-9 and AP-10, and Black Dog Creek",,,,N,N,"Payne, G. A.",,,1,4f4e4a7fe4b07f02db6487d2,,,,,,,,
https://pubs.usgs.gov/publication/ofr77642,24420,ofr77642,Report,USGS Numbered Series,,"Water table in the surficial aquifer and potentiometric surface of the Floridan Aquifer in selected well fields, west-central Florida, May 1977",Open-File Report,77-642,,,,2331-1258,0196-1497,,10.3133/ofr77642,-,,,1977,false,ENGLISH,"U.S. Dept. of the Interior, Geological Survey,",,,"14 leaves :ill. maps ;27 cm.; (17 p., 4 sheets - PGS)",,,,,,,,,,,,,,,,,,,,,,,"Ryder, Paul D.; Mills, L. R.",,,0,4f4e49f4e4b07f02db5f00e9,,,,,,,,
https://pubs.usgs.gov/publication/ofr77525,24521,ofr77525,Report,USGS Numbered Series,,"Water resources in western Cortland County, New York: hydrologic data for 1972-75 and progress report",Open-File Report,77-525,,,,2331-1258,0196-1497,,10.3133/ofr77525,-,,,1977,false,ENGLISH,"U.S. Dept. of the Interior, Geological Survey,",,,"36 p. :ill., maps ;28 cm.; (55 p. - PGS)",,,,,,,,,,,,,,,,,,,,,,,"Shindel, Harold L.; Buller, William; Johnston, William H.",,,1,4f4e4b01e4b07f02db69861a,,,,,,,,
https://pubs.usgs.gov/publication/wri7784,25858,wri7784,Report,USGS Numbered Series,,Water resources inventory of northwest Florida,Water-Resources Investigations Report,77-84,,,,,,,10.3133/wri7784,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,"v, 114 p. ",,,,,,,,,,,,,United States,Florida,,,,,,,,,"Dysart, J.E.; Pascale, C.A.; Trapp, Henry",,,1,4f4e49f5e4b07f02db5f09ff,,,,,,,,
https://pubs.usgs.gov/publication/wri76115,25884,wri76115,Report,USGS Numbered Series,,"Water resources of the Maunabo Valley, Puerto Rico",Water-Resources Investigations Report,76-115,,,,,,,10.3133/wri76115,-,,,1977,false,ENGLISH,"U.S. Geological Survey,",,,"v, 38 p. :ill. ;28 cm.",,,,,,,,,,,,,,,,,,,,,,,"Adolphson, D. G.; Seijo, M.A.; Robison, Tully M.",,,1,4f4e48cfe4b07f02db545d04,,,,,,,,
https://pubs.usgs.gov/publication/wri7751,25891,wri7751,Report,USGS Numbered Series,,"Sources of emergency water supplies in Santa Clara County, California",Water-Resources Investigations Report,77-51,,,,,,,10.3133/wri7751,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",California Water Science Center,"Report: iv, 21 p.; 1 Plate: 32.13 x 27.16 inches",,,,,,,,,,,,,United States,California,Santa Clara County,,,,,,,,"Akers, J. P.",,,2,4f4e49e6e4b07f02db5e7649,,,,,,,,
https://pubs.usgs.gov/publication/wri7738,25919,wri7738,Report,USGS Numbered Series,,"Artificial recharge experiments on the Ship Creek alluvial fan, Anchorage, Alaska",Water-Resources Investigations Report,77-38,,,,,,,10.3133/wri7738,,,,1977,false,English,U.S. Geological Survey,,,"Report: v, 39 p.; Plate: 16.13 x 18.21 inches",,,,,,,,,,,,,United States,Alaska,,Anchorage,,,,,,,"Anderson, Gary S.",,,0,4f4e4abbe4b07f02db672c32,,,,,,,,
https://pubs.usgs.gov/publication/wri76131,25936,wri76131,Report,USGS Numbered Series,,"Hydrologic considerations in dewatering and refilling Lake Carlton, Orange and Lake Counties, Florida",Water-Resources Investigations Report,76-131,,,,,,,10.3133/wri76131,,,,1977,false,English,U.S. Geological Survey,,,"iv, 31 p.",,,,,,,,,,,,,United States,Florida,"Lake County, Orange County",,Lake Carlton,,,,,,"Anderson, Warren; Hughes, G. H.",,,1,4f4e4a28e4b07f02db611052,,,,,,,,
https://pubs.usgs.gov/publication/wri7710,26010,wri7710,Report,USGS Numbered Series,,"Annual summary of ground-water conditions in Arizona, spring 1975 to spring 1976",Water-Resources Investigations Report,77-10,,,,,,,10.3133/wri7710,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,2 Plates: 24.83 x 24.63 inches and 24.63 x 37.92 inches,,,,,,,,,,,,,United States,Arizona,,,,,,,,,"Babcock, H. M.",,,2,4f4e4ac8e4b07f02db67b892,,,,,,,,
https://pubs.usgs.gov/publication/wri77106,26011,wri77106,Report,USGS Numbered Series,,"Annual summary of ground-water conditions in Arizona, spring 1976 to spring 1977",Water-Resources Investigations Report,77-106,,,,,,,10.3133/wri77106,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,2 Plates: 25.28 x 38.34 inches and 25.00 x 38.33 inches,,,,,,,,,,,,,United States,Arizona,,,,,,,,,"Babcock, H. M.",,,2,4f4e4ac8e4b07f02db67b851,,,,,,,,
https://pubs.usgs.gov/publication/wri7755,26064,wri7755,Report,USGS Numbered Series,,"Water-quality study of Tulpehocken Creek, Berks County, Pennsylvania, prior to impoundment of Blue Marsh Lake",Water-Resources Investigations Report,77-55,,,,,,,10.3133/wri7755,,,,1977,false,English,U.S. Geological Survey,,Pennsylvania Water Science Center; Water Resources Division,"v, 59 p.",,,,,,69,,,,,,,United States,Pennsylvania,Berks County,Bernville,Blue Marsh Lake;Tulpehocken Creek,,,,,,"Barker, James L.",,,1,4f4e4a09e4b07f02db5fa8ff,,,,,,,,
https://pubs.usgs.gov/publication/wri7787,26163,wri7787,Report,USGS Numbered Series,,"Surface-water and ground-water features, Clay County, Florida",Water-Resources Investigations Report,77-87,,,,,,,10.3133/wri7787,,,,1977,false,English,U.S. Geological Survey,,,"viii, 59 p.",,,,,,,,,,,,,United States,Florida,Clay County,,,,,,,,"Bentley, C.B.",,,1,4f4e4b15e4b07f02db6a4d5c,,,,,,,,
https://pubs.usgs.gov/publication/wri77107,26262,wri77107,Report,USGS Numbered Series,,"Preliminary digital model of the Arikaree aquifer in the Sweetwater River basin, central Wyoming",Water-Resources Investigations Report,77-107,,,,,,,10.3133/wri77107,WRI/OFR,,,1977,false,ENGLISH,"U.S. Geological Survey, Water Resources Division,",,WY-MT Water Science Center,"iii, 19 p. :maps (some fold. in pocket) ;27 cm. --",,,,,,,,,,,,,,,,,,,,,,,"Borchert, W. B.",,,1,4f4e4aaae4b07f02db6692c9,,,,,,,,
https://pubs.usgs.gov/publication/wri778,26626,wri778,Report,USGS Numbered Series,,Computation of records of streamflow at control structures,Water-Resources Investigations Report,77-8,,,,,,,10.3133/wri778,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,"vii, 57 p. ",,,,,,,,,,,,,,,,,,,,,,,"Collins, Dannie L.",,,1,4f4e4b19e4b07f02db6a7e96,,,,,,,,
https://pubs.usgs.gov/publication/wri7763,26737,wri7763,Report,USGS Numbered Series,,"Digital flow model of the Chowan River estuary, North Carolina",Water-Resources Investigations Report,77-63,,,,,,,10.3133/wri7763,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,"vi, 84 p. ",,,,,,,,,,,,,United States,North Carolina,,,Chowan River,,,,,,"Daniel, C.C.",,,1,4f4e4a9ae4b07f02db65d46f,,,,,,,,
https://pubs.usgs.gov/publication/wri77103,26786,wri77103,Report,USGS Numbered Series,,"An analysis of salinity in streams of the Green River Basin, Wyoming",Water-Resources Investigations Report,77-103,,,,,,,10.3133/wri77103,-,,,1977,false,ENGLISH,"Dept. of the Interior, Geological Survey,",,,"vi, 32 p. :ill., maps ;26 cm.",,,,,,,,,,,,,,,,,,,,,,,"DeLong, Lewis L.",,,1,4f4e4adbe4b07f02db6859be,,,,,,,,
https://pubs.usgs.gov/publication/wri76117,26919,wri76117,Report,USGS Numbered Series,,"Distribution of nitrate in ground water, Redlands, California",Water-Resources Investigations Report,76-117,,,,,,,10.3133/wri76117,-,,,1977,false,ENGLISH,"U.S. Geological Survey, Water Resources Division,",,,"v, 38 p. :ill., maps ;27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Eccles, Lawrence A.; Bradford, Wesley L.",,,1,4f4e4a6fe4b07f02db640948,,,,,,,,
https://pubs.usgs.gov/publication/wri76113,27035,wri76113,Report,USGS Numbered Series,,"Ground-water resources of the Lexington, Kentucky, area",Water-Resources Investigations Report,76-113,,,,,,,10.3133/wri76113,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,"Report: v, 24 p.; 4 Plates: 13.94 x 16.79 inches or smaller ",,,,,,,,,,,,,United States,Kentucky,,Lexington,,,,,,,"Faust, R.J.",,,5,4f4e4a92e4b07f02db657904,,,,,,,,
https://pubs.usgs.gov/publication/wri7760,27065,wri7760,Report,USGS Numbered Series,,"Distribution and abundance of benthic organisms in the Sacramento River, California",Water-Resources Investigations Report,77-60,,,,,,,10.3133/wri7760,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,"iv, 24 p. ",,,,,,,,,,,,,United States,California,,,Sacramento River,,,,,,"Ferreira, Rodger F.; Green, D. Brady",,,1,4f4e4a81e4b07f02db64a0bc,,,,,,,,
https://pubs.usgs.gov/publication/wri7727,27262,wri7727,Report,USGS Numbered Series,,"Low-flow characteristics at gaging stations on the Wisconsin, Fox, and Wolf rivers, Wisconsin",Water-Resources Investigations Report,77-27,,,,,,,10.3133/wri7727,,,,1977,false,English,U.S. Geological Survey,,Wisconsin Water Science Center,"iii, 20 p.",,,,,,26,,,,,,,United States,Wisconsin,,,"Fox River, Wisconsin River, Wolf River",,,,N,N,"Gebert, W. A.; Holmstrom, B. K.",,,1,4f4e4a75e4b07f02db644b6c,,,,,,,,
https://pubs.usgs.gov/publication/wri7757,27354,wri7757,Report,USGS Numbered Series,,"Preliminary flood-frequency relations for urban streams, Metropolitan Atlanta, Georgia",Water-Resources Investigations Report,77-57,,,,,,,10.3133/wri7757,,,,1977,false,English,U.S. Geological Survey,,South Atlantic Water Science Center,"iii, 16 p.",,,,,,24,,,,,,,United States,Georgia,,Atlanta,,,,,,,"Golden, Harold G.",,,0,4f4e4ac9e4b07f02db67c363,,,,,,,,
https://pubs.usgs.gov/publication/wri7758,27541,wri7758,Report,USGS Numbered Series,,"Stream simulation in an analog model of the ground-water system on Long Island, New York",Water-Resources Investigations Report,77-58,,,,,,,10.3133/wri7758,,,,1977,false,English,U.S. Geological Survey,,,"iv, 15 p.",,,,,,,,,,,,,United States,New York,,,Long Island,,,,,,"Harbaugh, Arlen W. harbaugh@usgs.gov; Getzen, Rufus T.",,,1,4f4e4b15e4b07f02db6a5138,,,,,,,,
https://pubs.usgs.gov/publication/wri7798,27618,wri7798,Report,USGS Numbered Series,,"Evaluation of a potential well field near Church Rock as a water supply for , New Mexico",Water-Resources Investigations Report,77-98,,,,,,,10.3133/wri7798,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,"iv, 21 p.",,,,,,,,,,,,,United States,New Mexico,,Gallup,Church Rock,,,,,,"Hearne, Glenn A.",,,1,4f4e4a09e4b07f02db5faf12,,,,,,,,
https://pubs.usgs.gov/publication/wri76128,27793,wri76128,Report,USGS Numbered Series,,"Evaluation of ground-water quality in the Santa Maria Valley, California",Water-Resources Investigations Report,76-128,,,,,,,10.3133/wri76128,,,,1977,false,English,U.S. Geological Survey,,,"v, 72 p.",,,,,,,,,,,,,United States ,California,,,Santa Maria Valley,,,,,,"Hughes, Jerry L.",,,1,4f4e4a09e4b07f02db5fad6f,,,,,,,,
https://pubs.usgs.gov/publication/wri777,27811,wri777,Report,USGS Numbered Series,,"Ground-water resources of the alluvial aquifers in northeastern Larimer County, Colorado",Water-Resources Investigations Report,77-7,,,,,,,10.3133/wri777,-,,,1977,false,ENGLISH,"U.S. Geological Survey, Water Resources Division,",,,"iv, 31 p. :ill. (1 fold. col. in pocket), maps (5 fold. col. in pocket) ;26 cm.",,,,,,,,,,,,,,,,,,,,,,,"Hurr, R. T.; Schneider, P.A.",,,7,4f4e4a96e4b07f02db65a62a,,,,,,,,
https://pubs.usgs.gov/publication/wri7782,27906,wri7782,Report,USGS Numbered Series,,"Ground-water hydrology of the Lower Milliken-Sarco-Tulucay Creeks area, Napa County, California",Water-Resources Investigations Report,77-82,,,,,,,10.3133/wri7782,,,,1977,false,English,U.S. Geological Survey,"Menlo Park, CA",,"Report: v, 40 p.; Plate: 41.82 x 25.99 inches",,,,,,,,,,,,,United States,California,Napa County,,,,,,N,N,"Johnson, Michael J. johnsonm@usgs.gov",,,2,4f4e4b1be4b07f02db6a8aba,,,,,,,,
https://pubs.usgs.gov/publication/wri7719,28107,wri7719,Report,USGS Numbered Series,,Derivation of equations describing solute transport in ground water,Water-Resources Investigations Report,77-19,,,,,,,10.3133/wri7719,-,,,1977,false,ENGLISH,"U.S. Geological Survey, Water Resources Division,",,,"iii, 30 p. :ill. ;26 cm.",,,,,,,,,,,,,,,,,,,,,,,"Konikow, Leonard F. lkonikow@usgs.gov; Grove, D.B.",,,1,4f4e4ab0e4b07f02db66de54,,,,,,,,
https://pubs.usgs.gov/publication/wri7785,28206,wri7785,Report,USGS Numbered Series,,Computer simulation of two-dimensional unsteady flows in estuaries and embayments by the method of characteristics : Basic theory and the formulation of the numerical method,Water-Resources Investigations Report,77-85,,,,,,,10.3133/wri7785,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,"x, 72 p. ",,,,,,,,,,,,,,,,,,,,,,,"Lai, Chintu",,,1,4f4e4b19e4b07f02db6a75ff,,,,,,,,
https://pubs.usgs.gov/publication/wri7744,28328,wri7744,Report,USGS Numbered Series,,"Maps showing ground-water conditions in the Monument Valley and northern part of the Black Mesa areas, Navajo, Apache, and Coconino counties, Arizona, 1976",Water-Resources Investigations Report,77-44,,,,,,,10.3133/wri7744,,,,1977,false,English,U.S. Geological Survey,"Reston, VA",,3 Plates: 43.79 x 33.95 inches or smaller,,,,,,,,,,,,,United States,Arizona,"Apache County, Coconino County, Navajo County",,"Monument Valley, Black Mesa",,,,,,"Levings, G. W.; Farrar, C. D.",,,3,4f4e4a19e4b07f02db6059c9,,,,,,,,
https://pubs.usgs.gov/publication/wri7750,28331,wri7750,Report,USGS Numbered Series,,"Maps showing ground-water conditions in the southern part of the Chinle area, Apache County, Arizona, 1976",Water-Resources Investigations Report,77-50,,,,,,,10.3133/wri7750,-,,,1977,false,ENGLISH,"U.S. Geological Survey,",,,2 maps ;89 x 82 cm. each fold. in envelope 30 x 24 cm. --,,,,,,,,,,,,,,,,,,,,,,,"Levings, G. W.; Farrar, C. D.",,,0,4f4e4a19e4b07f02db605a35,,,,,,,,
https://pubs.usgs.gov/publication/wri7767,28658,wri7767,Report,USGS Numbered Series,,"Ground-water resources of Chester County, Pennsylvania",Water-Resources Investigations Report,77-67,,,,,,,10.3133/wri7767,,,,1977,false,English,U.S. Geological Survey,,Pennsylvania Water Science Center,"Report: vi, 76 p.; 6 Plates: 47.96 x 39.87 inches or less",,,,,,,,,,,,,United States,Pennsylvania,Chester County,,,,,,,,"McGreevy, Laurence J.; Sloto, Ronald A. rasloto@usgs.gov",,,7,4f4e4a9ae4b07f02db65d88e,,,,,,,,
https://pubs.usgs.gov/publication/wri7759,28787,wri7759,Report,USGS Numbered Series,,"Ground water in the Fresno area, California",Water-Resources Investigations Report,77-59,,,,,,,10.3133/wri7759,,,,1977,false,English,U.S. Geological Survey,,,"iii, 22 p.",,,,,,,,,,,,,United States,California,,,Fresno area,,,,,,"Muir, K. S.",,,1,4f4e4ab0e4b07f02db66d9ea,,,,,,,,
